Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,CEBR3.SA,CEBR5.SA,CEBR6.SA,COCE5.SA,CSMG3.SA,ENEV3.SA,ENMT3.SA,LOGN3.SA,REDE3.SA,SAPR11.SA,SAPR3.SA,SAPR4.SA,SBSP3.SA,CEBR3.SA,CEBR5.SA,CEBR6.SA,COCE5.SA,CSMG3.SA,ENEV3.SA,ENMT3.SA,LOGN3.SA,REDE3.SA,SAPR11.SA,SAPR3.SA,SAPR4.SA,SBSP3.SA,CEBR3.SA,CEBR5.SA,CEBR6.SA,COCE5.SA,CSMG3.SA,ENEV3.SA,ENMT3.SA,LOGN3.SA,REDE3.SA,SAPR11.SA,SAPR3.SA,SAPR4.SA,SBSP3.SA,CEBR3.SA,CEBR5.SA,CEBR6.SA,COCE5.SA,CSMG3.SA,ENEV3.SA,ENMT3.SA,LOGN3.SA,REDE3.SA,SAPR11.SA,SAPR3.SA,SAPR4.SA,SBSP3.SA,CEBR3.SA,CEBR5.SA,CEBR6.SA,COCE5.SA,CSMG3.SA,ENEV3.SA,ENMT3.SA,LOGN3.SA,REDE3.SA,SAPR11.SA,SAPR3.SA,SAPR4.SA,SBSP3.SA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-05,4.0640974044799805,4.603571891784668,3.7197413444519043,45.34043884277344,10.879481315612793,9.755000114440918,20.601673126220703,15.930000305175781,6.688695430755615,22.19682502746582,5.156529426574707,4.229223728179932,49.13359069824219,4.0640974044799805,4.603571891784668,3.7197413444519043,46.43423647440702,11.473447571472292,10.1899995803833,20.601673126220703,16.559999465942383,6.688695430755615,23.171609774564946,5.5281026865620175,4.414716003166744,51.924532778787665,4.0640974044799805,4.472382140767891,3.7197413444519043,44.70673216289393,10.804246511296514,9.645000457763672,20.593730896368374,15.670000076293945,6.568659451495407,22.003356049847593,5.1186136254531185,4.206964853308639,48.6143440971062,4.0640974044799805,4.472382140767891,3.7197413444519043,45.166819803140264,11.214082412151045,9.970000267028809,20.593730896368374,16.40999984741211,6.568659451495407,22.73258429060026,5.346107708998897,4.340519163931706,50.3111618111324,0,1000,0,32100,3165000,9025200,600,1204200,1200,1556300,263600,3181200,5194300
2020-06-08,4.0640974044799805,4.603571891784668,3.7197413444519043,45.9654655456543,11.550663948059082,9.9399995803833,20.56990623474121,17.5,6.688695430755615,22.993022918701172,5.239943981170654,4.4666547775268555,50.93239974975586,4.0640974044799805,4.603571891784668,3.7197413444519043,46.442915415663315,11.552644258550316,10.100000381469727,20.56990623474121,17.700000762939453,6.702033115104412,23.238579420403934,5.45985477541193,4.5260122596789465,50.93239974975586,4.0640974044799805,4.603571891784668,3.7197413444519043,45.175502070109864,10.891361034169256,9.72249984741211,20.56990623474121,16.100000381469727,6.568659451495407,22.583762555622798,5.217194788161917,4.340519951054412,49.142857668666494,4.0640974044799805,4.603571891784668,3.7197413444519043,45.175502070109864,10.891361034169256,9.772500038146973,20.56990623474121,16.450000762939453,6.575327657694012,22.784672807728338,5.384023529396301,4.377618554298719,49.708464709653406,0,0,0,9900,4696800,8280000,100,1955600,9500,2115300,286500,3697900,4226200
2020-06-09,4.0640974044799805,4.603571891784668,3.7197413444519043,47.345733642578125,11.457612991333008,9.925000190734863,20.609617233276367,16.700000762939453,6.7020344734191895,22.769790649414062,5.277859687805176,4.451815128326416,51.27547073364258,4.0640974044799805,4.603571891784668,3.7197413444519043,47.345733642578125,11.667480646797086,10.024999618530273,20.609617233276367,17.299999237060547,6.7020344734191895,23.43949008219239,5.277859687805176,4.577949946903422,52.1748788690848,4.0640974044799805,4.603571891784668,3.7197413444519043,45.14077939285744,11.089353305843835,9.65250015258789,20.2522244314962,16.3700008392334,6.608672571983145,22.345647722630414,5.012450150840906,4.303421432234927,49.07795151940758,4.0640974044799805,4.603571891784668,3.7197413444519043,45.965467370990055,11.48335023760197,9.795000076293945,20.609617233276367,17.299999237060547,6.688696786367216,22.769790649414062,5.239943884699468,4.3924576498898205,50.44097151236388,0,0,0,27600,3277800,4599600,12100,1036600,900,1451300,133200,2380500,5141100
2020-06-10,3.502626895904541,4.603571891784668,3.418879985809326,46.87696838378906,11.200226783752441,9.899999618530273,20.609617233276367,15.859999656677246,6.7020344734191895,22.41261863708496,5.17927885055542,4.377618312835693,50.53369903564453,3.845261484184565,4.603571891784668,3.520078802088501,47.31101438734267,11.724897048283344,10.142499923706055,20.609617233276367,17.219999313354492,6.7020344734191895,23.29066821696486,5.308192146247563,4.526012010030741,51.95235037211961,3.5026268959045415,4.603571891784668,3.418879985809326,46.442922380235466,11.156669004401722,9.765000343322754,20.609617233276367,15.84000015258789,6.7020344734191895,22.41261863708496,5.164112601744103,4.340519711637691,50.070087117886324,3.8139990769238765,4.603571891784668,3.418879985809326,47.01586297246589,11.584324420906215,10.0024995803833,20.609617233276367,16.989999771118164,6.7020344734191895,23.24602196493542,5.308192146247563,4.496333270591732,51.7205444132405,190500,0,22500,25100,2361300,6070000,200,1060300,300,1329800,125700,2641800,3101100
2020-06-12,3.4075896739959717,4.603571891784668,3.555635690689087,47.745052337646484,11.097270965576172,10.117500305175781,20.64138412475586,15.25,6.7020344734191895,22.710262298583984,5.300608158111572,4.436975955963135,50.03299331665039,3.4888717039208315,4.603571891784668,3.555635690689087,47.745052337646484,11.115090364223068,10.117500305175781,20.64138412475586,15.649999618530273,6.7020344734191895,22.896290001385072,5.300608158111572,4.451815326231968,50.26479925700227,3.4075896739959717,4.603571891784668,3.555635690689087,44.7067308252508,10.618137709034917,9.392499923706055,20.291933562287067,14.640000343322754,6.675359735291165,21.408068378976353,4.860786637658416,4.1030899480151355,48.215635593190385,3.438852084933363,4.603571891784668,3.555635690689087,45.609547155124496,10.750791344126938,9.475000381469727,20.609616718072633,15.0,6.695365629893202,21.765241227727547,4.860786637658416,4.229224418400972,50.06081243470562,64000,0,500,12400,3197100,10281200,1300,1973500,2200,1904800,122700,2690700,4028300
2020-06-15,3.5013763904571533,4.603571891784668,3.610337018966675,48.17910385131836,11.487312316894531,10.157500267028809,20.64138412475586,14.859999656677246,6.7020344734191895,22.86652374267578,5.44468879699707,4.4221367835998535,50.997310638427734,3.5020015909344666,4.603571891784668,3.6103370189666744,48.61314983196087,11.667482126840653,10.295000076293945,20.64138412475586,15.279999732971191,6.7020344734191895,23.216256714767862,5.4598550469544795,4.496333638264581,51.646368026696095,3.500125989502527,4.603571891784668,3.555634994299267,46.269300874189724,10.732974582363635,9.710000038146973,20.49048477724027,14.09000015258789,6.688696786367216,21.9512678313514,5.042782992329745,4.244063978605999,48.401084622432506,3.5020015909344666,4.603571891784668,3.555634994299267,46.269300874189724,10.889385188276721,9.875,20.64138412475586,14.880000114440918,6.7020344734191895,22.31588194027058,5.277860047465561,4.347939928935126,48.49380559058019,8500,0,1000,22700,3550500,7682000,1900,1505600,400,2298200,225800,3019400,3407100
2020-06-16,3.682697296142578,4.603571891784668,3.7186474800109863,47.93603515625,11.41405200958252,10.052499771118164,20.64138412475586,14.460000038146973,6.735376358032227,22.725147247314453,5.44468879699707,4.392457962036133,50.505882263183594,3.682697296142578,4.603571891784668,3.718647480010986,48.83016874197615,11.849628597072437,10.489999771118164,20.64138412475586,15.699999809265137,6.735376358032227,23.714814673610118,5.626684158077911,4.5631109015678915,52.71267239305311,3.682697296142578,4.603571891784668,3.718647480010986,47.30232847484618,11.34475699593962,10.02750015258789,20.64138412475586,14.420000076293945,6.56865912774406,22.725147247314453,5.247527547550741,4.392457962036133,50.07008593888753,3.682697296142578,4.603571891784668,3.718647480010986,48.83016874197615,11.69321690645053,10.477499961853027,20.64138412475586,15.359999656677246,6.7020327847794405,23.439493020003553,5.5281033525587855,4.526012298009398,52.71267239305311,500,0,1000,16700,2511600,6924000,0,1418600,4100,1440500,149300,2528100,4089600
2020-06-17,3.6101694107055664,4.603571891784668,3.7191944122314453,49.04719161987305,11.84368896484375,10.28499984741211,20.64138412475586,14.800000190734863,6.735376358032227,23.811548233032227,5.467437744140625,4.637307167053223,52.47159194946289,3.6101694107055664,4.603571891784668,3.7191944122314458,49.871879574898124,11.952582263575556,10.444999694824219,20.64138412475586,14.960000038146973,6.735376358032227,24.10919372136823,5.512936488948323,4.6818252734011185,53.28754983666432,3.5045027758302845,4.603571891784668,3.7191944122314458,48.04020516332357,11.42791207972041,10.050000190734863,20.64138412475586,14.300000190734863,6.7020327847794405,22.844204653776842,5.384023197863906,4.399876912732653,50.70059473534888,3.505127976322734,4.603571891784668,3.7191944122314458,48.04020516332357,11.483348317996333,10.170000076293945,20.64138412475586,14.5600004196167,6.7020327847794405,22.844204653776842,5.459854439210068,4.399876912732653,50.728410315875536,22500,0,500,11300,1924200,7523600,0,1004500,3000,1410700,108300,2853800,6227900
2020-06-18,3.6101694107055664,4.603571891784668,3.7191944122314453,49.481239318847656,11.79220962524414,10.362500190734863,20.64138412475586,14.930000305175781,6.735376358032227,23.82642936706543,5.421939373016357,4.6447272300720215,53.593536376953125,3.6101694107055664,4.603571891784668,3.7191944122314458,49.646175591100985,11.907042709049827,10.494999885559082,20.64138412475586,15.3100004196167,6.735376358032227,24.146397254405144,5.611517670243559,4.704084707780543,53.593536376953125,3.6101694107055664,4.603571891784668,3.7191944122314458,49.02983112417196,11.62589979806359,10.145000457763672,20.64138412475586,14.5600004196167,6.735376358032227,23.5957539854659,5.384023568934154,4.585369398565025,51.46092228689388,3.6101694107055664,4.603571891784668,3.7191944122314458,49.0471933599104,11.839726880567259,10.25,20.64138412475586,14.699999809265137,6.735376358032227,23.982691961750152,5.573601866161356,4.6744059689262825,51.84108391365628,0,0,0,15600,2391300,5014800,0,662200,600,1813900,152200,2268900,5527700
2020-06-19,3.745222568511963,4.603571891784668,3.7191944122314453,50.17570877075195,11.903085708618164,10.362500190734863,20.64138412475586,15.390000343322754,6.735376358032227,24.183603286743164,5.581185340881348,4.822800159454346,53.46372604370117,3.7452225685119633,4.603571891784668,3.7191944122314458,50.17570877075195,12.237685711537146,10.65250015258789,20.64138412475586,16.270000457763672,6.735376358032227,24.592863697730355,5.679765783619403,4.822800159454346,55.447984479438695,3.7452225685119633,4.603571891784668,3.7191944122314458,48.96906161699552,11.758552482822163,10.362500190734863,20.64138412475586,14.930000305175781,6.602002065021083,24.124073054606562,5.4295224815447956,4.68924582086769,53.46372604370117,3.7452225685119633,4.603571891784668,3.7191944122314458,49.4812359460908,11.998120230080513,10.475000381469727,20.64138412475586,15.289999961853027,6.735376358032227,24.27289579639037,5.5736020351981574,4.7411834423076895,54.798927089233786,500,0,0,26000,3356400,30031200,0,1341000,3200,3415900,308400,3896300,6359100
2020-06-22,3.745222568511963,4.603571891784668,3.7191944122314453,50.14967346191406,12.364398956298828,10.547499656677246,21.062313079833984,15.8100004196167,6.735376358032227,24.62262535095215,5.42952299118042,4.845057964324951,55.818870544433594,3.7452225685119633,4.603571891784668,3.7191944122314458,50.17571516130948,12.4633941035638,10.682499885559082,21.062313079833984,15.970000267028809,6.735376358032227,25.240235810443302,5.755597934325893,5.000871136505343,56.04140226401688,3.744597367967607,4.603571891784668,3.7191944122314458,49.272898718510255,12.017919339574153,10.3100004196167,21.062313079833984,15.220000267028809,6.735376358032227,24.518450297921635,5.353691735190293,4.822798737557234,54.29822415799547,3.744597367967607,4.603571891784668,3.7191944122314458,50.17571516130948,12.112953865259872,10.3100004196167,21.062313079833984,15.65999984741211,6.735376358032227,24.80121318368824,5.603935060753688,4.830218597745942,55.55924548881588,14500,0,0,32200,3161700,9207200,100,756900,300,3175600,639200,4666700,6286400
2020-06-23,3.745222568511963,4.603571891784668,3.7191944122314453,50.34933090209961,11.960501670837402,10.432499885559082,21.586488723754883,15.449999809265137,6.735376358032227,24.220806121826172,5.3461079597473145,4.8153791427612305,54.428035736083984,3.7452225685119633,4.603571891784668,3.7191944122314458,50.60107835137199,12.501010961197565,10.664999961853027,21.586488723754883,16.1299991607666,6.735376358032227,25.336972328717305,5.641849992954508,4.971192677327468,56.894450810550744,3.7452225685119633,4.603571891784668,3.7191944122314458,49.94132664372767,11.881306232665635,10.375,21.04642916691111,15.289999961853027,6.735376358032227,24.220806121826172,5.308192156847361,4.785700407967512,54.34458545571535,3.7452225685119633,4.603571891784668,3.7191944122314458,50.33196866647656,12.489132495147484,10.59000015258789,21.04642916691111,16.010000228881836,6.735376358032227,25.225357411162665,5.611517495271303,4.963773170528252,56.338114429067154,0,0,0,15800,3276300,4080000,300,951400,500,2045200,593000,4552200,4970400
2020-06-24,3.745222568511963,4.603571891784668,3.7191944122314453,50.34065246582031,12.03762435913086,10.512499809265137,22.237733840942383,15.289999961853027,6.735376358032227,23.96780776977539,5.118613243103027,4.741183280944824,55.698333740234375,3.7452225685119633,4.603571891784668,3.7191944122314458,50.38405640000843,12.186974540111269,10.617500305175781,22.80956073722947,15.649999618530273,6.735376358032227,24.75656622593394,5.520519330921161,4.963774191478703,56.44938629639909,3.7452225685119633,4.603571891784668,3.7191944122314458,49.12532243950548,11.726975709223254,10.25,20.49048271893818,14.479999542236328,6.7020327847794405,23.558547404606827,5.118613243103027,4.61504845522886,53.97369689524156,3.7452225685119633,4.603571891784668,3.7191944122314458,50.38405640000843,12.105329425076865,10.617500305175781,21.90416777273523,15.399999618530273,6.735376358032227,24.55565597280231,5.421938544642318,4.859898598335525,54.706204550837974,0,0,0,14800,2573400,4618400,2900,932400,400,3156100,601700,6096400,5083300
2020-06-25,3.745222568511963,4.603571891784668,3.7191944122314453,49.86320114135742,11.699097633361816,10.975000381469727,23.023998260498047,15.359999656677246,6.735376358032227,23.69993019104004,5.277859687805176,4.6447272300720215,54.95655059814453,3.7452225685119633,4.603571891784668,3.7191944122314458,50.774700351325954,12.370178757296962,10.9975004196167,23.023998260498047,15.4399995803833,6.735376358032227,24.60030503228927,5.459854674892025,4.941514618614632,56.45865204206992,3.7452225685119633,4.603571891784668,3.7191944122314458,49.854521678794654,11.56169572995925,10.417499542236328,22.555417281052485,14.8100004196167,6.735376358032227,23.551107457506337,5.194445137927755,4.6002087679921555,53.40808513831285,3.7452225685119633,4.603571891784668,3.7191944122314458,50.210439251012865,12.171044787811763,10.442500114440918,22.634838068468355,15.289999961853027,6.735376358032227,24.48124741317382,5.3688571813486,4.859898263664651,55.59633369496439,0,0,0,16000,3788100,5650800,700,601100,700,2818800,543100,6501800,9457500
2020-06-26,3.745222568511963,4.603571891784668,3.7191944122314453,49.68958282470703,11.02204418182373,10.697500228881836,23.818204879760742,14.869999885559082,6.7687201499938965,22.69538116455078,4.951785087585449,4.474074363708496,52.20269775390625,3.7452225685119633,4.603571891784668,3.7191944122314458,50.14967048139159,11.916153536553777,11.109999656677246,23.818204879760742,15.329999923706055,6.802063727456968,24.019897583192673,5.414355854249373,4.704084769758735,54.632023050712036,3.7452225685119633,4.603571891784668,3.7191944122314458,49.59409218392167,10.970268645468233,10.649999618530273,23.818204879760742,14.699999809265137,6.7687201499938965,22.650734910477606,4.929035533714028,4.466654501997934,51.71127028569126,3.7452225685119633,4.603571891784668,3.7191944122314458,49.68090005108589,11.748880918042726,11.0,23.818204879760742,15.210000038146973,6.802063727456968,23.774342476150792,5.414355854249373,4.68924540013609,54.632023050712036,0,0,0,7900,4818600,4360400,600,734800,600,3297800,563900,4747600,5141100
2020-06-29,3.745222568511963,4.603571891784668,3.7191944122314453,49.134002685546875,11.491997718811035,10.9350004196167,23.818204879760742,14.770000457763672,6.802063465118408,23.208818435668945,4.951785087585449,4.622467994689941,53.037200927734375,3.7452225685119633,4.603571891784668,3.7191944122314458,49.915286759428064,11.507928389157687,10.9350004196167,23.818204879760742,15.050000190734863,6.802063465118408,23.573432591702158,5.1489463209062265,4.681825472342706,53.31536735434142,3.7452225685119633,4.603571891784668,3.7191944122314458,48.9603869460248,11.077800289798057,10.654999732971191,23.818204879760742,14.170000076293945,6.802063465118408,22.60608760901102,4.898703036280063,4.45923493114484,52.147066947760614,3.7452225685119633,4.603571891784668,3.7191944122314458,49.689584311144586,11.191306743312243,10.765000343322754,23.818204879760742,14.869999885559082,6.802063465118408,22.60608760901102,5.080698020883857,4.488913669971222,52.87957104584097,0,0,0,21200,3092100,2589600,100,1070400,300,2157000,523400,4740700,3463200
2020-06-30,3.5013763904571533,4.603571891784668,3.7191944122314453,49.47256088256836,11.595551490783691,11.244999885559082,23.826147079467773,14.640000343322754,6.802063465118408,23.55110740661621,5.012450218200684,4.659566402435303,53.50081253051758,3.688950248110748,4.603571891784668,3.7191944122314458,49.672221630438614,11.649317663463513,11.3725004196167,23.826147079467773,15.140000343322754,6.802063465118408,23.923164239646514,5.224777705988702,4.726343385133999,53.7418891557285,3.5013763904571533,4.603571891784668,3.7191944122314458,48.61314840898881,11.253041395031286,10.807499885559082,21.920055616075476,14.460000038146973,6.615340328892834,23.097200766948905,4.929035667202297,4.577949697138607,52.10997686787194,3.5951633192839507,4.603571891784668,3.7191944122314458,48.85621309135122,11.436244734492293,10.960000038146973,21.920055616075476,14.699999809265137,6.802063465118408,23.379962256917413,4.951785221689821,4.6298873110377645,52.36032771159752,11500,0,0,32100,2556000,9100800,600,1281300,900,1425100,313700,3086100,2856700
2020-07-01,3.5326390266418457,4.472978591918945,3.7191944122314453,49.489925384521484,11.691134452819824,11.595000267028809,23.826147079467773,14.850000381469727,6.802063465118408,23.743778228759766,5.076662540435791,4.699416160583496,54.61347961425781,3.5639011395010622,4.472978591918945,3.7191944122314458,50.24516783813178,11.709056888523403,11.595000267028809,23.826147079467773,15.279999732971191,6.802063465118408,24.13698764589326,5.20742512099082,4.797477900039511,54.70620057327969,3.4888717108704066,4.472978591918945,3.7191944122314458,49.099286618560384,11.456156724369695,11.149999618530273,23.826147079467773,14.649999618530273,6.768719888941315,23.44131000107334,4.992051394174479,4.639070585437641,53.19482488909372,3.5639011395010622,4.472978591918945,3.7191944122314458,49.48124592124808,11.57165496648438,11.27750015258789,23.826147079467773,14.75,6.802063465118408,23.501803646610625,5.076662540435791,4.669243373010568,54.465123957576104,9500,1000,0,15300,1947000,6657200,0,955600,900,2347000,394500,3893200,4079900
2020-07-02,3.56390118598938,4.472978591918945,3.7191944122314453,49.611454010009766,11.428277969360352,11.782500267028809,23.826147079467773,14.829999923706055,6.86875057220459,23.433748245239258,5.068971157073975,4.631527423858643,53.39881896972656,3.56390118598938,4.472978591918945,3.7191944122314458,49.6635374052751,11.862389702267002,11.9399995803833,23.826147079467773,15.609999656677246,6.868750572204589,24.235289413630355,5.176657844293703,4.797478122907007,55.29035637722257,3.56390118598938,4.472978591918945,3.7191944122314458,49.31630262797748,11.352606980937427,11.515000343322754,23.826147079467773,14.770000457763672,6.868750572204589,23.34300849757053,4.99974381761464,4.623984406458998,53.02792803360174,3.56390118598938,4.472978591918945,3.7191944122314458,49.550687841194986,11.808623533621859,11.595000267028809,23.826147079467773,15.100000381469727,6.868750572204589,23.895013196449195,5.076662879914445,4.722046150470486,54.95655524212585,1000,0,0,61600,1933200,9210000,0,1078000,100,1611000,249500,2968400,3382700
2020-07-03,3.6264259815216064,4.472978591918945,3.7181005477905273,49.394432067871094,11.529834747314453,11.947500228881836,23.826147079467773,14.680000305175781,6.862081527709961,23.743778228759766,5.107430934906006,4.744675636291504,53.6677131652832,3.626425981521607,4.472978591918945,3.7181005477905273,49.66353844640433,11.541783036537334,12.09749984741211,23.826147079467773,14.949999809265137,6.868750369900177,23.819395646251944,5.138198562416719,4.744675636291504,54.06641967207818,3.626425981521607,4.472978591918945,3.7181005477905273,49.33366589778244,11.320745383171916,11.742500305175781,23.826147079467773,14.579999923706055,6.862081527709961,23.350568811626275,5.022820142641072,4.616441101307189,53.18555637713397,3.626425981521607,4.472978591918945,3.7181005477905273,49.359707595961034,11.358579733291746,11.899999618530273,23.826147079467773,14.829999923706055,6.868750369900177,23.433748115095895,5.076663307395293,4.639070873234783,53.33391203986619,500,0,2500,9400,837300,5248800,100,607500,1200,712000,134800,1102400,1092800
2020-07-06,3.688950777053833,4.472978591918945,3.7181005477905273,48.699954986572266,11.609488487243652,11.837499618530273,23.826147079467773,15.84000015258789,6.86875057220459,23.917699813842773,5.161274433135986,4.722046375274658,54.863834381103516,3.688950777053833,4.472978591918945,3.7181005477905273,49.785069877641234,11.760830450450769,12.132499694824219,23.826147079467773,16.09000015258789,6.875419414591221,24.174798195190338,5.19204206044817,4.789934973855517,55.3181756311591,3.6264262482509824,4.472978591918945,3.7181005477905273,48.699954986572266,11.480051341840284,11.710000038146973,23.826147079467773,14.899999618530273,6.6820274372096,23.660602874777638,5.076663274637957,4.676786829970041,53.9829745392273,3.6264262482509824,4.472978591918945,3.7181005477905273,49.663537539682764,11.611480248662762,12.050000190734863,23.826147079467773,14.930000305175781,6.855412887431326,23.970633021293978,5.1535823429184155,4.78239195609677,54.79892899353534,6000,0,0,5900,2804100,9991200,500,1570300,1600,1134200,278900,2652300,2252200
2020-07-07,3.688950777053833,4.472978591918945,3.7181005477905273,48.6131477355957,11.527841567993164,11.8725004196167,23.826147079467773,15.600000381469727,6.86875057220459,23.365694046020508,5.099738121032715,4.631527423858643,53.491539001464844,3.688950777053833,4.472978591918945,3.7181005477905273,49.203450508734285,11.639357401087759,12.024999618530273,23.826147079467773,16.3799991607666,6.868750572204589,24.06893362083305,5.192040983829395,4.714502773382825,54.61348247197253,3.688950777053833,4.472978591918945,3.7181005477905273,48.13569783977982,11.336673521747747,11.819999694824219,23.826147079467773,15.350000381469727,6.868750572204589,23.237144860922704,5.0151269800796054,4.58626824039673,53.45445273816223,3.688950777053833,4.472978591918945,3.7181005477905273,49.203450508734285,11.639357401087759,11.837499618530273,23.826147079467773,15.800000190734863,6.868750572204589,23.94038443573525,5.153581274274625,4.6767866073205555,54.61348247197253,0,0,0,14600,2199900,3539600,0,1259200,100,1880000,333400,3231800,2546000
2020-07-08,3.688950777053833,4.770540714263916,3.7181005477905273,48.621829986572266,11.60351276397705,12.095000267028809,23.826147079467773,16.3799991607666,6.86875057220459,23.690847396850586,5.122814178466797,4.691873073577881,54.474395751953125,3.688950777053833,4.770540714263916,3.7181005477905273,49.576733144482276,11.663253064455922,12.1875,23.826147079467773,16.3799991607666,6.868750572204589,23.857204568021515,5.1920415160500815,4.69941645078093,54.845286669776314,3.688950777053833,4.770540714263916,3.7181005477905273,48.50898041428474,11.497972212153536,11.880000114440918,23.826147079467773,15.479999542236328,6.868750572204589,23.532052111953195,5.107430366423735,4.631527494705577,53.658437854988854,3.688950777053833,4.770540714263916,3.7181005477905273,48.50898041428474,11.655288298766184,11.949999809265137,23.826147079467773,15.710000038146973,6.868750572204589,23.592545759859203,5.168965614595983,4.669243661344778,53.77897793384308,0,500,0,3800,1566600,2678400,200,1522400,100,1338600,275500,1897400,2192700
2020-07-09,3.688950777053833,4.770540714263916,3.7181005477905273,48.6131477355957,11.569662094116211,12.015000343322754,23.826147079467773,16.040000915527344,6.86875057220459,23.615232467651367,5.09204626083374,4.714501857757568,53.91806411743164,3.688950777053833,4.770540714263916,3.7181005477905273,50.27988263986377,11.663254368417354,12.244999885559082,23.826147079467773,16.5,6.868750572204589,24.061373708879035,5.153581505458597,4.744674640872181,54.37240178798823,3.688950777053833,4.770540714263916,3.7181005477905273,48.6131477355957,11.426284901156649,11.887499809265137,23.826147079467773,15.800000190734863,6.675358594822968,23.615232467651367,5.007435482864057,4.676785699020329,52.90739005770545,3.688950777053833,4.770540714263916,3.7181005477905273,49.21212997090931,11.6493154571762,12.092499732971191,23.826147079467773,16.469999313354492,6.868750572204589,23.819399091728265,5.138197694302383,4.6994154662002625,54.04787488044781,0,0,0,17700,1753800,3660800,200,711800,1500,1086800,223700,2164700,3277000
2020-07-10,3.595163583755493,4.770540714263916,3.7181005477905273,49.134002685546875,11.55572509765625,11.942500114440918,23.826147079467773,16.510000228881836,6.86875057220459,23.683286666870117,5.076662540435791,4.684329986572266,54.44658279418945,3.6545618074357424,4.770540714263916,3.7181005477905273,49.35970844533831,11.64732677424889,12.109999656677246,23.826147079467773,16.549999237060547,6.868750572204589,24.038688127666763,5.145889875265865,4.729589170055088,54.58566424226528,3.595163583755493,4.770540714263916,3.7181005477905273,48.61314884396472,11.396418329430743,11.925000190734863,23.826147079467773,15.880000114440918,6.675358594822968,23.600107356082408,5.022819383815953,4.661700214986847,53.12992315585399,3.62642599504433,4.770540714263916,3.7181005477905273,49.14268545942775,11.569665152033412,12.015000343322754,23.826147079467773,16.040000915527344,6.8020634202899,23.705972326798328,5.122813974729508,4.684329986572266,53.40808958908376,7000,0,0,11600,1275000,3361600,0,760900,1600,1586200,170300,1780500,3509600
2020-07-13,3.5013763904571533,4.770540714263916,3.7181005477905273,48.94302749633789,11.503949165344238,11.949999809265137,23.826147079467773,16.229999542236328,6.86875057220459,23.320327758789062,4.922823905944824,4.601354122161865,52.72194290161133,3.6264257282730257,4.770540714263916,3.7181005477905273,49.324986781144425,11.649316999468802,12.3725004196167,23.826147079467773,16.81999969482422,6.868750572204589,24.02356744183599,5.130505521711016,4.744675033665225,54.53002991846366,3.5013763904571533,4.770540714263916,3.7181005477905273,48.94302749633789,11.394426203930983,11.949999809265137,23.826147079467773,16.1299991607666,6.868750572204589,23.24471032492591,4.922823905944824,4.601354122161865,52.72194290161133,3.6264257282730257,4.770540714263916,3.7181005477905273,49.02983537104133,11.54974942787304,12.0,23.826147079467773,16.81999969482422,6.868750572204589,23.91770245751454,5.076662004001649,4.714502248052725,54.279679081938454,14000,0,0,3900,1066800,5012000,300,1119500,100,2321700,376600,2355000,2930800
2020-07-14,3.5013763904571533,4.770540714263916,3.7181005477905273,51.03512191772461,11.251049995422363,12.289999961853027,23.826147079467773,16.559999465942383,6.86875057220459,23.048105239868164,4.845905303955078,4.608898162841797,52.66630935668945,3.5013763904571533,4.770540714263916,3.7181005477905273,51.03512191772461,11.478062985033354,12.300000190734863,23.826147079467773,16.6299991607666,6.868750572204589,23.52449405670618,4.999743416203592,4.676786760412959,53.31536670221902,3.5013763904571533,4.770540714263916,3.7181005477905273,48.274589501570425,11.217198020778218,11.84000015258789,23.826147079467773,15.640000343322754,6.862081729817958,23.048105239868164,4.792061781278602,4.6013547855072074,51.924531049117654,3.5013763904571533,4.770540714263916,3.7181005477905273,48.76940160338035,11.39044369652697,11.890000343322754,23.826147079467773,16.3799991607666,6.868750572204589,23.138846447645786,4.922824360079335,4.646613970450659,52.43450341450589,500,0,0,33300,2214000,9149200,300,653300,2100,2747100,236100,2063800,3255900
2020-07-15,3.56390118598938,5.009068012237549,3.7181005477905273,54.455406188964844,11.744898796081543,12.375,23.826147079467773,16.729999542236328,6.86875057220459,24.560443878173828,5.3381876945495605,4.857823371887207,56.912994384765625,3.5651518851811845,5.009068012237549,3.7181005477905273,59.88966019548378,11.864379403309124,12.5,23.826147079467773,16.899999618530273,6.868750572204589,24.915845318027344,5.38433912878279,4.887996158818532,57.52496191418986,3.56390118598938,5.009068012237549,3.7181005477905273,54.25574544311513,11.175376999126637,12.164999961853027,23.826147079467773,16.260000228881836,6.868750572204589,23.222020309210517,4.868980896343227,4.616440716748615,52.833208497218784,3.56390118598938,5.009068012237549,3.7181005477905273,54.6724291707373,11.420311218436815,12.364999771118164,23.826147079467773,16.649999618530273,6.868750572204589,23.539612318078383,4.868980896343227,4.661699897145603,53.12991981226824,1500,500,0,178000,3740700,4505200,600,994300,200,6248600,613500,10926300,10330600
