Price,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,OIBR3.SA,OIBR4.SA,TELB3.SA,TELB4.SA,TIMS3.SA,VIVT3.SA,OIBR3.SA,OIBR4.SA,TELB3.SA,TELB4.SA,TIMS3.SA,VIVT3.SA,OIBR3.SA,OIBR4.SA,TELB3.SA,TELB4.SA,TIMS3.SA,VIVT3.SA,OIBR3.SA,OIBR4.SA,TELB3.SA,TELB4.SA,TIMS3.SA,VIVT3.SA,OIBR3.SA,OIBR4.SA,TELB3.SA,TELB4.SA,TIMS3.SA,VIVT3.SA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-05,170.0,241.0,94.80547332763672,29.350000381469727,9.866607666015625,33.145320892333984,171.0,242.0,97.31029510498047,30.489999771118164,9.9640742420489,33.4805828618617,166.0,235.0,93.43379211425781,29.1200008392334,9.581705531843726,32.977688454244095,170.0,241.0,96.41571807861328,29.649999618530273,9.634187974329281,33.3205716654952,870689,80645,4326,5200,4985800,97200
2020-10-06,170.0,241.0,93.83138275146484,29.229999542236328,9.88160228729248,33.62534713745117,176.0,253.0,93.93077850341797,30.5,10.061540241186123,33.983466909672686,170.0,240.0,92.14161682128906,29.100000381469727,9.866607100296408,33.259606125829585,175.0,250.0,92.24102020263672,30.5,9.949079198755063,33.5262913718085,951599,87708,6136,6100,6409900,96900
2020-10-07,169.0,239.0,92.24102020263672,29.030000686645508,9.859108924865723,33.183414459228516,172.0,243.0,93.83138275146484,29.68000030517578,9.941581018456473,33.838701650696486,167.0,236.0,88.46390533447266,29.030000686645508,9.664176510491739,33.16817488423488,171.0,242.0,92.5392074584961,29.68000030517578,9.934083425400981,33.7853645915446,618295,64984,4225,4100,7762400,87200
2020-10-08,169.0,241.0,90.45185852050781,29.559999465942383,10.181501388549805,34.067283630371094,170.0,242.0,92.43981170654297,30.100000381469727,10.226486245624404,34.21205811470111,167.0,238.0,87.46993255615234,29.18000030517578,9.761646059233756,33.221506256247544,169.0,240.0,92.24102020263672,29.5,9.934086462164622,33.39675988534716,701209,55974,2515,2300,12788800,76900
2020-10-09,169.0,236.0,89.95487213134766,28.799999237060547,10.091530799865723,33.79296875,171.0,243.0,90.45185852050781,30.0,10.346443281446378,34.341581593028174,167.0,236.0,89.46781921386719,28.309999465942383,9.949080085752382,33.67867634546947,169.0,238.0,90.45185852050781,29.65999984741211,10.121520461521687,34.02917770333724,744713,48253,301,11400,11085500,67200
2020-10-13,167.0,234.0,87.9669189453125,28.889999389648438,10.091530799865723,33.89203643798828,171.0,239.0,89.95487213134766,30.3799991607666,10.091530799865723,34.24253791939195,166.0,231.0,82.50004577636719,28.6200008392334,10.091530799865723,33.244370530757514,168.0,237.0,87.46993255615234,28.920000076293945,10.091530799865723,34.24253791939195,864096,77118,4326,9200,0,139800
2020-10-14,164.0,229.0,86.4759521484375,28.40999984741211,9.889100074768066,33.7548828125,168.0,234.0,89.4578857421875,28.979999542236328,10.121520489501737,34.067286808908214,164.0,228.0,84.48799896240234,28.299999237060547,9.889100074768066,33.65582703608232,167.0,233.0,84.48799896240234,28.979999542236328,9.941582519068534,33.97585227271963,1078639,61054,2917,9700,7388800,88000
2020-10-15,163.0,225.0,83.49402618408203,28.200000762939453,9.799131393432617,33.83107376098633,165.0,228.0,86.37655639648438,28.40999984741211,9.941582827367252,33.914887039800824,160.0,223.0,82.00305938720703,27.729999542236328,9.55171649766189,33.381516598931725,161.0,226.0,82.00305938720703,28.219999313354492,9.806628987852326,33.68629929276394,1050309,43405,3219,7000,5304100,81900
2020-10-16,163.0,225.0,82.40065002441406,28.0,9.6566801071167,33.15292739868164,164.0,228.0,82.50004577636719,28.579999923706055,9.85161326051582,33.82345400515011,160.0,223.0,80.51209259033203,27.90999984741211,9.604198379282288,33.15292739868164,162.0,226.0,82.50004577636719,28.579999923706055,9.814126005629848,33.75487738736753,661833,37506,2515,2500,3544500,57600
2020-10-19,161.0,227.0,82.20185852050781,27.68000030517578,9.61169719696045,32.8862419128418,167.0,235.0,82.20185852050781,28.049999237060547,9.821625580661127,33.52628937165766,160.0,226.0,79.02113342285156,27.350000381469727,9.491738529137239,32.76432824957453,165.0,231.0,79.02113342285156,28.010000228881836,9.709163793319322,33.51104980041788,825504,48681,2012,13200,5505700,81500
2020-10-20,170.0,235.0,82.20185852050781,27.940000534057617,9.78432559967041,32.916717529296875,170.0,235.0,82.20185852050781,28.299999237060547,9.92910891245692,33.22150020149133,161.0,227.0,79.51811981201172,27.610000610351562,9.62430155568634,32.88623839008222,161.0,227.0,81.50607299804688,28.1299991607666,9.63192192128512,32.88623839008222,1238314,60196,3219,3900,3835400,92200
2020-10-21,170.0,231.0,79.51811981201172,27.540000915527344,9.723363876342773,32.863380432128906,173.0,240.0,81.9036636352539,28.1200008392334,9.837666450490163,33.13006563316891,168.0,230.0,75.59191131591797,27.420000076293945,9.647161675765819,32.76432468317803,172.0,237.0,81.9036636352539,27.690000534057617,9.776704980715817,33.114826063587955,847140,53958,2414,8600,3147400,78500
2020-10-22,172.0,232.0,79.4187240600586,27.700000762939453,9.898627281188965,33.3739013671875,172.0,234.0,79.51811981201172,27.899999618530273,10.012930574674742,33.785361129902554,168.0,229.0,76.7349853515625,27.420000076293945,9.662401782744084,32.84052792366629,170.0,232.0,79.51811981201172,27.690000534057617,9.74622361659259,32.863388737140305,520044,26833,2313,3700,6759000,77300
2020-10-23,168.0,229.0,79.4187240600586,27.610000610351562,9.860527038574219,33.846317291259766,173.0,233.0,79.4187240600586,27.969999313354492,9.990070346396063,33.93013349372855,166.0,228.0,79.4187240600586,27.59000015258789,9.791945928596235,33.259609687281284,172.0,231.0,79.4187240600586,27.799999237060547,9.875767769714699,33.617729497850405,693383,33290,0,4400,2128000,69900
2020-10-26,165.0,226.0,89.55728149414062,32.439998626708984,9.791946411132812,33.777748107910156,167.0,230.0,92.43981170654297,36.15999984741211,9.921489725338411,34.463511580283686,162.0,224.0,82.50004577636719,29.0,9.708123839165603,33.594876104619416,167.0,229.0,82.50004577636719,29.0,9.891008261555358,33.96823844578923,774193,49528,11569,149800,1405600,92500
2020-10-27,163.0,218.0,79.51811981201172,29.219999313354492,9.624300956726074,33.13006591796875,166.0,228.0,87.46993255615234,32.22999954223633,9.868146826966996,34.04441975413147,162.0,218.0,79.51811981201172,29.0,9.586199857821425,33.13006591796875,165.0,227.0,87.46993255615234,32.20000076293945,9.830045728062347,33.80821078357213,531508,39044,8350,52500,2192700,87100
2020-10-28,151.0,197.0,74.0512466430664,27.18000030517578,9.380455017089844,32.467166900634766,159.0,215.0,79.4187240600586,28.8700008392334,9.47951685610386,33.13007232471999,150.0,193.0,74.0512466430664,27.1200008392334,9.273772086289659,32.13190211543894,158.0,214.0,79.4187240600586,28.75,9.349974283535222,33.13007232471999,1398771,97271,2917,27600,3680700,92000
2020-10-29,158.0,209.0,74.35938262939453,27.40999984741211,9.319493293762207,32.192867279052734,159.0,213.0,77.23197174072266,27.989999771118164,9.380455490667174,32.80243578229613,136.0,179.0,69.57835388183594,26.610000610351562,9.045166677921076,31.583298775809332,151.0,198.0,69.57835388183594,27.40999984741211,9.151849614107206,32.80243578229613,2443379,295382,5432,14100,3846100,62700
2020-10-30,155.0,200.0,71.5663070678711,26.989999771118164,9.029925346374512,32.51287841796875,156.0,208.0,74.54823303222656,27.350000381469727,9.250910824997721,32.85576149088371,149.0,198.0,71.5663070678711,26.850000381469727,8.915622061537578,31.712819852267778,155.0,201.0,74.54823303222656,27.350000381469727,9.228049731999569,32.20809572499504,1009947,95289,2917,10600,7055100,85200
2020-11-03,152.0,199.0,70.69160461425781,27.010000228881836,8.869902610778809,32.23857498168945,159.0,208.0,72.06329345703125,28.399999618530273,9.007065554999613,33.5262881860786,152.0,198.0,70.69160461425781,26.549999237060547,8.702258204822217,32.14713755748422,157.0,204.0,72.06329345703125,27.5,8.839421875761069,32.93957779402412,875776,100962,301,12400,8857500,71900
2020-11-04,162.0,220.0,72.5602798461914,30.0,9.189949989318848,32.1547737121582,164.0,226.0,75.5422134399414,30.139999389648438,9.31187292006968,32.75672395414701,151.0,198.0,70.69160461425781,27.399999618530273,8.968964495653466,32.1547737121582,153.0,201.0,70.69160461425781,27.40999984741211,8.99182486348975,32.581470263115534,1675337,131493,7545,24400,6488500,47400
2020-11-05,166.0,222.0,70.87052154541016,29.25,9.266151428222656,32.98529815673828,167.0,228.0,74.44883728027344,30.31999969482422,9.418555091176716,33.06911434646186,162.0,213.0,70.57232666015625,28.110000610351562,9.228050330804644,32.3452506885277,165.0,220.0,74.44883728027344,29.020000457763672,9.36521399082229,32.3452506885277,745155,80191,6237,12600,3473100,58100
2020-11-06,171.0,232.0,71.46691131591797,28.809999465942383,9.281392097473145,32.650047302246094,173.0,235.0,71.46691131591797,29.399999618530273,9.334733197480421,33.244379215820466,161.0,215.0,69.57835388183594,28.690000534057617,9.144228438348167,32.39098029034247,162.0,220.0,70.77112579345703,28.690000534057617,9.258531003140325,32.98531220391684,1305197,106580,1006,7300,3635300,74300
2020-11-09,177.0,236.0,72.5602798461914,28.799999237060547,9.723363876342773,34.12062072753906,181.0,245.0,73.0572738647461,31.700000762939453,9.929108655151682,34.38730888466476,171.0,233.0,71.5663070678711,28.700000762939453,9.433796531555608,33.091974296678984,180.0,241.0,71.5663070678711,30.0,9.449036535640174,33.091974296678984,2055752,120423,2816,24200,8677300,93800
2020-11-10,172.0,230.0,70.0753402709961,28.299999237060547,9.81480598449707,34.62350082397461,179.0,239.0,72.5602798461914,29.5,9.921488918912203,35.103536985071045,171.0,227.0,70.0753402709961,28.200000762939453,9.662402311559763,33.7777267013857,177.0,237.0,72.55034637451172,29.0,9.6700219501681,34.26538119224238,991106,59271,1408,20200,4450200,86100
2020-11-11,173.0,232.0,70.0753402709961,28.489999771118164,9.654784202575684,34.1358642578125,176.0,234.0,70.57232666015625,28.790000915527344,9.784327536526439,34.935923008649596,169.0,223.0,70.0753402709961,28.020000457763672,9.570962344550338,34.1358642578125,171.0,227.0,70.57232666015625,28.299999237060547,9.746226427708297,34.78353308022468,1032302,50010,301,3500,3199700,56000
2020-11-12,169.0,226.0,72.45094299316406,28.309999465942383,9.555720329284668,33.86155319213867,174.0,234.0,72.45094299316406,29.0,9.723364749578955,34.730191363517015,163.0,224.0,69.82685089111328,28.110000610351562,9.509998859488732,33.632965423523814,171.0,231.0,70.57232666015625,28.110000610351562,9.555720329284668,34.10538053288134,1222659,44435,603,6900,6820600,56500
2020-11-13,179.0,234.0,72.07323455810547,28.3799991607666,9.921490669250488,34.013946533203125,180.0,237.0,77.0331802368164,28.989999771118164,10.012932889145008,34.410166694705104,168.0,225.0,72.06329345703125,27.979999542236328,9.586201802919089,33.72440047159568,169.0,226.0,72.35154724121094,28.149999618530273,9.586201802919089,33.861553716217564,2059104,81532,1408,17300,5345200,79100
2020-11-16,183.0,239.0,69.60816955566406,28.459999084472656,10.127233505249023,34.775901794433594,184.0,243.0,70.57232666015625,29.06999969482422,10.188194973277527,35.04258990544472,180.0,236.0,69.56841278076172,28.010000228881836,9.936728735980443,34.03679864713374,182.0,240.0,70.57232666015625,29.0,9.936728735980443,34.082517356445834,978068,48309,2313,6300,5290200,64500
2020-11-17,185.0,251.0,70.57232666015625,28.649999618530273,10.31773853302002,35.81216812133789,186.0,251.0,70.57232666015625,28.649999618530273,10.409180737353784,35.81216812133789,181.0,238.0,69.57835388183594,28.010000228881836,9.982450450462881,34.32634354348417,183.0,238.0,70.0753402709961,28.5,10.104373389574569,34.73018486265148,1140536,79243,1207,2800,11625700,59400
2020-11-18,181.0,250.0,72.13287353515625,29.219999313354492,10.53872299194336,35.446434020996094,185.0,255.0,73.54431915283203,30.5,10.660645918908754,36.056002376419045,181.0,246.0,71.4172134399414,29.0,10.264396406271223,35.446434020996094,184.0,250.0,72.5602798461914,29.0,10.264396406271223,35.80455670146697,713409,63998,5231,33800,8478700,63600
2020-11-19,183.0,250.0,71.36750793457031,29.440000534057617,10.59206485748291,35.35499954223633,183.0,252.0,71.36750793457031,29.65999984741211,10.820670725448892,36.02552328078425,180.0,246.0,70.27413940429688,29.059999465942383,10.508243020806527,35.347378302791924,180.0,249.0,70.27413940429688,29.479999542236328,10.622545591430507,35.614066456973404,691718,33246,402,10300,4823700,77600
2020-11-23,190.0,285.0,114.30729675292969,35.9900016784668,10.462519645690918,33.7015380859375,190.0,285.0,119.27717590332031,37.900001525878906,10.584443285931648,34.92829588493616,183.0,263.0,76.8244400024414,31.81999969482422,10.332977095111314,33.29769964526744,184.0,268.0,76.83438110351562,33.130001068115234,10.553962557550939,34.51683620577186,903497,91115,27968,357000,2960500,1121000
2020-11-24,186.0,281.0,97.40969848632812,32.900001525878906,10.332980155944824,33.640586853027344,195.0,299.0,134.18682861328125,38.97999954223633,10.55396568384474,34.09776239284071,186.0,273.0,96.41571807861328,32.900001525878906,10.203436840274035,33.084352640497784,192.0,287.0,129.21694946289062,37.59000015258789,10.55396568384474,33.79297676186433,1341440,188497,27465,195700,5948500,2464500
2020-11-25,198.0,296.0,98.40367126464844,32.849998474121094,10.256778717041016,33.06911849975586,198.0,298.0,107.34945678710938,34.90999984741211,10.416802782103366,33.869177208839176,184.0,281.0,86.98287963867188,31.709999084472656,10.150095764760064,32.82529113901907,186.0,284.0,96.40577697753906,32.599998474121094,10.317740196424944,33.6101102747249,1575050,117636,17404,115300,4828600,2765100
2020-11-26,208.0,304.0,95.43167877197266,32.2400016784668,10.386321067810059,33.495811462402344,215.0,312.0,99.39765167236328,33.4900016784668,10.386321067810059,34.34921004334398,200.0,299.0,90.45185852050781,31.200000762939453,10.157715178212504,32.69575283608929,202.0,305.0,97.40969848632812,32.0,10.241537022820435,33.229126222515035,3316864,229601,4426,70700,2716100,2595400
2020-11-27,205.0,297.0,99.89463806152344,33.5,10.74446964263916,33.594879150390625,214.0,309.0,109.33740997314453,34.86000061035156,10.790190381855572,34.326361416567295,205.0,292.0,95.42174530029297,32.400001525878906,10.294878255608836,33.09198472906265,213.0,308.0,95.43167877197266,32.61000061035156,10.378700095317624,33.86156448493874,1258723,152404,9155,55600,3677900,1749300
2020-11-30,212.0,302.0,101.3855972290039,33.150001525878906,10.279637336730957,34.28196334838867,217.0,309.0,114.30729675292969,36.0,10.813050553715023,34.28196334838867,207.0,300.0,99.39765167236328,33.150001525878906,10.279637336730957,33.171150543690885,210.0,302.0,105.36150360107422,33.900001525878906,10.782569819222163,33.77635238573115,1739870,122242,10664,54700,8356500,5074600
2020-12-01,211.0,301.0,104.35758972167969,33.54999923706055,10.500621795654297,34.83354568481445,216.0,306.0,107.34945678710938,35.0,10.660645817452943,35.293191026754755,202.0,297.0,101.39553833007812,33.349998474121094,10.348218138397957,33.97553676040696,215.0,306.0,105.36150360107422,34.0,10.348218138397957,34.281968936603036,1847011,76581,5432,35300,4411300,2724400
2020-12-02,216.0,303.0,97.90668487548828,32.33000183105469,10.637784957885742,33.86062240600586,216.0,305.0,104.35758972167969,35.349998474121094,10.637784957885742,35.46172432396354,209.0,298.0,94.42776489257812,31.559999465942383,10.363458387528972,33.82997860796996,210.0,300.0,104.35758972167969,33.810001373291016,10.508241673537785,34.82587866530913,1209840,60253,13481,70200,4700500,3349000
2020-12-03,216.0,303.0,94.43770599365234,32.04999923706055,10.858772277832031,33.707401275634766,220.0,305.0,97.90668487548828,33.04999923706055,10.950214483491818,34.190030793976554,213.0,301.0,94.43770599365234,31.81999969482422,10.592065299619112,33.34734400867389,215.0,304.0,97.90668487548828,32.34000015258789,10.630166400323535,33.86061732044916,1140299,89582,4627,24700,5373200,2771900
2020-12-04,222.0,310.0,95.91873168945312,32.0,10.957834243774414,33.5541877746582,222.0,310.0,98.40367126464844,32.95000076293945,11.049276444383844,34.14406769238463,215.0,301.0,95.42174530029297,31.40999984741211,10.858771678101363,33.49290310549807,217.0,304.0,97.90668487548828,32.20000076293945,10.965454608838035,33.99851404607027,870946,72568,2615,22300,3754300,1958700
2020-12-07,226.0,334.0,95.3819808959961,31.899999618530273,10.77495002746582,33.431617736816406,240.0,340.0,95.3819808959961,32.540000915527344,11.087377733255817,33.86828162714601,213.0,310.0,92.43981170654297,31.43000030517578,10.622545630449997,33.063900930346925,222.0,311.0,94.43770599365234,32.09000015258789,11.056896999196256,33.607815190602615,2868245,211605,1609,26500,3047400,2107000
2020-12-08,233.0,347.0,93.5133056640625,32.22999954223633,10.87401294708252,33.944889068603516,238.0,347.0,97.40969848632812,34.900001525878906,10.942594055899571,34.24365877314293,226.0,332.0,93.4437255859375,32.06999969482422,10.637786705430297,33.324365351392494,227.0,337.0,97.3997573852539,32.29999923706055,10.76733001105925,33.61547556812333,1849364,152904,1106,61700,2955300,4055100
2020-12-09,245.0,365.0,92.0919189453125,32.09000015258789,10.912113189697266,34.70330047607422,249.0,365.0,93.72203826904297,33.0,10.995935755107366,35.109323424909725,236.0,343.0,91.44583892822266,31.850000381469727,10.706368412282915,33.6614348993953,236.0,349.0,91.44583892822266,32.79999923706055,10.706368412282915,33.94488559934816,1960474,137152,1006,11200,3178300,2830500
2020-12-10,243.0,355.0,91.84342956542969,32.209999084472656,10.835912704467773,34.87950134277344,251.0,374.0,91.94282531738281,32.599998474121094,11.011176763183656,35.094004991247935,233.0,332.0,89.36842346191406,31.5,10.569205706653573,33.73804771036722,249.0,368.0,90.45185852050781,31.850000381469727,11.011176763183656,34.71862579818247,2825674,163721,1408,14700,3185700,2591200
2020-12-11,236.0,351.0,92.75788879394531,31.440000534057617,11.079756736755371,36.04395294189453,249.0,363.0,92.94673919677734,32.0,11.11023746907819,36.381028979079105,235.0,345.0,89.52745819091797,31.209999084472656,10.729227951683963,34.27431543609282,241.0,349.0,92.94673919677734,31.799999237060547,10.82067014865242,34.57308525279418,1845592,119236,1006,40700,6116900,3154300
2020-12-14,220.0,317.0,91.44583892822266,31.559999465942383,11.133098602294922,35.155296325683594,242.0,356.0,91.94282531738281,32.0,11.536969241745055,36.92493641875146,218.0,317.0,91.44583892822266,31.190000534057617,11.133098602294922,35.155296325683594,240.0,355.0,91.94282531738281,32.0,11.209300801701598,36.24312790515566,3302804,276388,301,5300,8570600,3425400
2020-12-15,235.0,333.0,89.4578857421875,31.170000076293945,10.965455055236816,35.04038619995117,236.0,337.0,91.44583892822266,31.559999465942383,11.13309873315313,35.729854197800485,214.0,301.0,88.46390533447266,30.200000762939453,10.72922881567395,34.35091527974811,220.0,317.0,91.44583892822266,31.559999465942383,11.13309873315313,35.155296071749184,2633725,188027,4627,17700,7101100,3771900
2020-12-16,233.0,322.0,88.47384643554688,31.020000457763672,10.858772277832031,35.17826461791992,238.0,337.0,90.75005340576172,32.0,11.056897420120597,35.35446495058221,229.0,321.0,88.47384643554688,30.899999618530273,10.675887866512456,34.258974289757234,237.0,336.0,90.53137969970703,31.670000076293945,10.988315584196243,35.23189271200368,1489019,129120,1006,10000,8445100,3291500
2020-12-17,224.0,303.0,88.4837875366211,31.139999389648438,10.980694770812988,35.38511276245117,233.0,322.0,89.4578857421875,31.31999969482422,11.140718805869804,35.584294515699234,218.0,302.0,88.47384643554688,30.860000610351562,10.752088902629248,34.87950181379932,230.0,318.0,89.4578857421875,31.270000457763672,10.874012565253791,35.23955911381086,2153918,140113,1207,8500,5412700,1769000
2020-12-18,219.0,294.0,89.4578857421875,31.0,11.003556251525879,34.979095458984375,227.0,311.0,89.5473403930664,31.280000686645508,11.117859560527116,35.92903276133523,216.0,291.0,89.4578857421875,31.0,10.858772932186026,34.87950457447783,225.0,302.0,89.5473403930664,31.049999237060547,11.01117661746958,35.39277797399298,1254460,104252,201,9200,14800700,2664000
2020-12-21,211.0,282.0,89.4578857421875,30.5,11.05847454071045,34.53477478027344,217.0,288.0,89.4578857421875,31.0,11.151467928010678,34.98675769559361,206.0,272.0,89.4578857421875,29.989999771118164,10.748495843997269,34.121092232771154,210.0,281.0,89.4578857421875,31.0,10.856988498703744,34.88716972561818,1894325,100803,0,9600,5786500,2924900
2020-12-22,211.0,278.0,88.36450958251953,31.200000762939453,11.112720489501953,34.772254943847656,217.0,292.0,88.36450958251953,31.5,11.174716080985014,34.8412020311544,210.0,276.0,85.97896575927734,30.510000228881836,10.965480405445375,34.36623483101545,214.0,284.0,87.07234191894531,31.5,11.058474531715712,34.534772804954954,1287748,51393,402,2900,3529300,2747000
2020-12-23,216.0,281.0,88.36450958251953,30.670000076293945,11.244462013244629,34.848873138427734,219.0,288.0,88.96089172363281,31.8799991607666,11.275459810935377,35.208927642119725,209.0,272.0,88.36450958251953,30.5,11.050725592916,34.47349380889499,212.0,278.0,88.96089172363281,31.8799991607666,11.174716783678996,34.84121072550736,1196148,67239,402,11100,3582200,1754700
2020-12-28,222.0,284.0,87.27113342285156,30.40999984741211,11.345205307006836,35.1629638671875,223.0,286.0,87.27113342285156,31.059999465942383,11.391701635112291,35.30851756269264,214.0,278.0,84.49794006347656,30.3799991607666,11.166967411813767,34.77992505783842,218.0,283.0,86.4759521484375,30.68000030517578,11.31420750858793,35.23957046011564,1023163,59183,804,9800,2397300,1641600
2020-12-29,218.0,282.0,87.27113342285156,31.049999237060547,11.531190872192383,35.291656494140625,226.0,289.0,87.46993255615234,31.100000381469727,11.531190872192383,35.72889634241187,216.0,281.0,87.27113342285156,30.200000762939453,11.298707039231887,35.0886497258949,224.0,285.0,87.46993255615234,30.399999618530273,11.34520410144228,35.44000530287936,1557182,40617,7444,13400,3996300,2059000
2020-12-30,220.0,282.0,87.56932830810547,30.8799991607666,11.35295295715332,36.30669021606445,221.0,284.0,87.56932830810547,31.5,11.662931646390222,36.30669021606445,216.0,280.0,87.46993255615234,30.8799991607666,11.321955162134202,35.28385550546884,218.0,280.0,87.46993255615234,31.399999618530273,11.515691565765119,35.29166506378322,718000,28351,402,11600,3790700,3998500
2021-01-04,235.0,298.0,87.56932830810547,30.549999237060547,11.182463645935059,35.86943435668945,236.0,300.0,87.56932830810547,31.299999237060547,11.507940810530986,36.30667713203511,220.0,282.0,87.56932830810547,30.420000076293945,11.151465855928095,35.69766285583483,222.0,282.0,87.56932830810547,30.8799991607666,11.453694123734591,36.30667713203511,2453540,115684,100,8200,3897800,2791400
2021-01-05,248.0,306.0,86.46601104736328,30.3700008392334,10.926733016967773,35.56494140625,250.0,309.0,87.00276184082031,30.610000610351562,11.24446058778098,36.18176548401538,228.0,290.0,83.48408508300781,30.100000381469727,10.84923816304205,35.221395289019696,234.0,298.0,87.00276184082031,30.40999984741211,11.166965733855255,35.83040980816966,2051323,116041,804,4000,8506600,2899200
2021-01-06,244.0,299.0,83.48408508300781,30.100000381469727,10.624504089355469,35.16672897338867,259.0,314.0,84.81600952148438,30.65999984741211,10.965479824445906,35.7601271627829,243.0,295.0,80.5518569946289,30.100000381469727,10.61675445606926,35.04180288201763,250.0,310.0,84.57746124267578,30.3700008392334,10.926733136106273,35.596162226322086,2472374,109367,2213,7100,9998400,5790100
2021-01-07,246.0,295.0,80.51209259033203,30.139999389648438,10.45401668548584,34.27662658691406,253.0,304.0,83.48408508300781,31.0,10.701999797089162,35.39315471392993,244.0,291.0,80.51209259033203,30.1200008392334,10.268029906067673,33.815961115079034,249.0,297.0,83.48408508300781,30.799999237060547,10.609005668334312,34.90906355473201,1102468,50056,1207,1100,11072300,5213500
2021-01-08,243.0,293.0,81.47624969482422,30.59000015258789,10.926733016967773,35.17454147338867,248.0,299.0,81.50607299804688,30.600000381469727,10.926733016967773,35.440009834558424,238.0,287.0,79.51811981201172,30.100000381469727,10.376521623423098,33.97212577994487,247.0,295.0,80.51209259033203,30.100000381469727,10.485013532064272,34.35471367457642,1713064,79149,2313,2200,5816400,2916600
2021-01-11,233.0,286.0,79.54793548583984,30.170000076293945,10.849238395690918,34.776344299316406,243.0,293.0,81.49613189697266,30.989999771118164,10.91898361791053,35.588365609746475,232.0,283.0,79.54793548583984,30.0,10.709747951251693,34.643608614691395,240.0,291.0,81.3072738647461,30.989999771118164,10.841488762323024,35.12769996041344,1324419,58649,704,1700,6243300,3573800
2021-01-12,245.0,299.0,80.51209259033203,29.760000228881836,10.841487884521484,34.7451171875,249.0,304.0,80.51209259033203,30.600000381469727,10.911233101094044,35.27605404796895,239.0,291.0,77.53016662597656,29.299999237060547,10.76399377425415,34.448416476420476,239.0,291.0,79.51811981201172,30.170000076293945,10.89573457465884,34.84662061100931,1510359,68649,804,25600,3490000,2986500
2021-01-13,243.0,296.0,80.51209259033203,29.75,10.818241119384766,34.823177337646484,246.0,300.0,80.51209259033203,30.0,10.91898414085514,35.12768745450358,237.0,293.0,80.46239471435547,29.65999984741211,10.655502506093507,34.518670199262125,245.0,297.0,80.46239471435547,29.65999984741211,10.825990753123813,35.065222924336155,1292465,41279,503,5700,9031800,2977700
2021-01-14,250.0,297.0,81.50607299804688,30.100000381469727,10.95772933959961,34.69825744628906,254.0,303.0,81.50607299804688,30.479999542236328,10.996476022314837,35.19015528446229,239.0,294.0,81.50607299804688,29.719999313354492,10.802739652556296,34.69825744628906,242.0,297.0,81.50607299804688,30.09000015258789,10.872484863916666,34.93249649773468,1715438,65086,503,9200,3154900,2284300
2021-01-15,247.0,296.0,79.51811981201172,29.299999237060547,10.88023567199707,34.88564682006836,253.0,299.0,81.50607299804688,30.0,10.95773052389425,35.205770136438254,244.0,294.0,79.51811981201172,29.299999237060547,10.709747441250679,34.409365134584895,250.0,297.0,81.45637512207031,30.0,10.95773052389425,34.69825618143744,1134886,50308,603,5400,3395800,2649500
2021-01-18,242.0,297.0,79.51811981201172,29.290000915527344,10.78724193572998,34.44839859008789,251.0,301.0,79.51811981201172,30.200000762939453,10.95773016082752,35.119877387239434,241.0,295.0,77.73889923095703,29.290000915527344,10.756244143807306,34.43278245777359,250.0,298.0,77.77865600585938,30.200000762939453,10.926732368904844,34.99495130719771,982455,41026,2213,9800,2293400,1948800
2021-01-19,237.0,289.0,78.52413940429688,29.260000228881836,10.63225269317627,34.19074630737305,245.0,300.0,78.56390380859375,29.700000762939453,10.872485389422629,34.74510570605175,235.0,287.0,78.52413940429688,29.049999237060547,10.454014840079827,34.04239451161871,245.0,296.0,78.56390380859375,29.649999618530273,10.872485389422629,34.71387343552734,1350781,47432,301,7000,5563300,2360000
2021-01-20,227.0,279.0,78.52413940429688,29.399999618530273,10.492764472961426,34.24539566040039,241.0,292.0,80.4126968383789,30.200000762939453,10.678751258707539,34.41717014156561,224.0,276.0,78.52413940429688,28.829999923706055,10.392021445920832,33.63638137768407,238.0,290.0,78.6732406616211,29.299999237060547,10.671002363585794,34.31566676828864,2727846,63991,804,13600,3730500,3056100
2021-01-21,220.0,271.0,83.50396728515625,29.90999984741211,10.306777954101562,34.214176177978516,231.0,282.0,92.43981170654297,32.349998474121094,10.539261811827094,34.62018684430577,212.0,268.0,80.51209259033203,29.100000381469727,10.299028319733354,34.01897891407929,228.0,279.0,81.50607299804688,30.0,10.461766946236647,34.20636959795105,2383142,52298,7746,66000,3814000,3085200
2021-01-22,220.0,274.0,80.71089172363281,29.170000076293945,10.25252914428711,34.464019775390625,223.0,278.0,84.48799896240234,29.8799991607666,10.322274361167265,34.73729766324888,213.0,263.0,77.53016662597656,29.010000228881836,10.074292024745075,33.940892669289624,218.0,270.0,84.48799896240234,29.8799991607666,10.19828319295617,33.96431538195888,2204352,59178,2213,12800,4858300,1981400
