Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,ABEV3.SA,ALPA3.SA,ALPA4.SA,AMER3.SA,CEAB3.SA,GMAT3.SA,HYPE3.SA,LAVV3.SA,LIGT3.SA,LPSB3.SA,LREN3.SA,LUPA3.SA,LUXM4.SA,LWSA3.SA,MGLU3.SA,PCAR3.SA,PETZ3.SA,PFRM3.SA,POMO3.SA,POMO4.SA,RADL3.SA,UGPA3.SA,VIVA3.SA,ABEV3.SA,ALPA3.SA,ALPA4.SA,AMER3.SA,CEAB3.SA,GMAT3.SA,HYPE3.SA,LAVV3.SA,LIGT3.SA,LPSB3.SA,LREN3.SA,LUPA3.SA,LUXM4.SA,LWSA3.SA,MGLU3.SA,PCAR3.SA,PETZ3.SA,PFRM3.SA,POMO3.SA,POMO4.SA,RADL3.SA,UGPA3.SA,VIVA3.SA,ABEV3.SA,ALPA3.SA,ALPA4.SA,AMER3.SA,CEAB3.SA,GMAT3.SA,HYPE3.SA,LAVV3.SA,LIGT3.SA,LPSB3.SA,LREN3.SA,LUPA3.SA,LUXM4.SA,LWSA3.SA,MGLU3.SA,PCAR3.SA,PETZ3.SA,PFRM3.SA,POMO3.SA,POMO4.SA,RADL3.SA,UGPA3.SA,VIVA3.SA,ABEV3.SA,ALPA3.SA,ALPA4.SA,AMER3.SA,CEAB3.SA,GMAT3.SA,HYPE3.SA,LAVV3.SA,LIGT3.SA,LPSB3.SA,LREN3.SA,LUPA3.SA,LUXM4.SA,LWSA3.SA,MGLU3.SA,PCAR3.SA,PETZ3.SA,PFRM3.SA,POMO3.SA,POMO4.SA,RADL3.SA,UGPA3.SA,VIVA3.SA,ABEV3.SA,ALPA3.SA,ALPA4.SA,AMER3.SA,CEAB3.SA,GMAT3.SA,HYPE3.SA,LAVV3.SA,LIGT3.SA,LPSB3.SA,LREN3.SA,LUPA3.SA,LUXM4.SA,LWSA3.SA,MGLU3.SA,PCAR3.SA,PETZ3.SA,PFRM3.SA,POMO3.SA,POMO4.SA,RADL3.SA,UGPA3.SA,VIVA3.SA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-25,12.998671531677246,17.079999923706055,20.559999465942383,1557.0,2.4599556922912598,4.172492504119873,36.283992767333984,3.693376302719116,5.360000133514404,2.7361397743225098,20.166791915893555,3.319999933242798,19.006195068359375,6.313994884490967,26.095521926879883,15.710000038146973,8.769234657287598,2.5301430225372314,1.7504922151565552,2.0832390785217285,18.862321853637695,12.22307014465332,20.49697494506836,13.087217831966484,17.1299991607666,20.920000076293945,1629.0,2.4982429049012733,4.230985331041128,36.842631291583245,3.834155282063109,5.690000057220459,2.7846528457712374,20.403569088896486,3.559999942779541,19.006195068359375,6.674516084769653,27.779102325439453,16.579999923706055,9.396277129131942,2.6607311235771434,1.7585589915814974,2.1167047344865684,19.28148571118187,12.251740108806676,20.9801662659033,12.7950134365605,16.850000381469727,20.34000015258789,1547.0,2.354665857613722,4.084753031308157,36.109992035805334,3.660251883446909,5.329999923706055,2.658518860004546,20.06065142873207,3.25,19.006195068359375,6.158093925369698,26.00198745727539,15.710000038146973,8.628852387334442,2.5301430225372314,1.7262918858817284,2.0748726645305187,18.76917515094296,11.926810810396223,20.44865655027631,12.865850814571154,17.049999237060547,20.829999923706055,1601.0,2.4025248733762394,4.1139992123389515,36.72357632080073,3.7927495605357375,5.659999847412109,2.755545002902001,20.134133172688415,3.5,19.006195068359375,6.655028464879495,27.03084373474121,16.549999237060547,9.386918073127411,2.6444076352710706,1.7343586623066707,2.0832390785217285,18.76917515094296,11.965038644469667,20.612941673089335,14348000,6800,2066100,89014,3311300,5740100.0,1858800,949400.0,4439300,78200,5181880,1112000,0,11689800.0,13879638,3791600,17280400.0,154900,43600,2688900,5651672,5480500,583900
2022-07-26,13.122635841369629,17.059999465942383,20.610000610351562,1481.0,2.593961238861084,3.9580183029174805,35.94515609741211,3.693376302719116,5.25,2.639113664627075,19.627925872802734,3.1600000858306885,18.98467254638672,6.177581310272217,24.41193962097168,15.0600004196167,8.38552188873291,2.513819932937622,1.710158348083496,2.0497732162475586,18.377954483032227,11.888582229614258,20.158742904663086,13.175764294350252,17.1200008392334,21.0,1555.0,2.6322484525666683,4.191990073237646,36.613689791596165,3.701657210100055,5.389999866485596,2.716734579921568,20.183124574138347,3.380000114440918,18.98467254638672,6.352969882612077,26.18905258178711,15.699999809265137,8.909617397260007,2.5872758365568127,1.758559204829499,2.09997169514235,18.88094885213111,12.337749191912538,20.603278044113804,12.883559914077107,16.989999771118164,19.8700008392334,1465.0,2.4025249421233674,3.9580183029174805,35.76199536764243,3.627127464174702,5.150000095367432,2.6294110502152637,19.44830190703655,3.140000104904175,18.712062453403416,6.041167511608614,24.1313419342041,14.84000015258789,8.263856844029679,2.4811729511474754,1.710158348083496,2.0414068030984267,18.15440019829354,11.840799266490237,19.87849104813478,13.007524896951706,17.079999923706055,20.65999984741211,1555.0,2.479099369534536,4.191990073237646,36.2840011767108,3.693376302719116,5.369999885559082,2.716734579921568,20.150465827000957,3.299999952316284,18.97271522718732,6.275019406016583,26.18905258178711,15.649999618530273,8.769234241435358,2.5219816783851585,1.758559204829499,2.083238868844086,18.862320252257273,12.261295357232184,20.4873131569652,27532200,2800,3083800,69437,4848400,4601900.0,2322000,574300.0,4265800,193200,7814620,638500,2800,9384200.0,14951129,4193300,12945700.0,219200,69300,3069300,3721952,5655800,1058200
2022-07-27,13.264310836791992,17.790000915527344,21.56999969482422,1546.0,2.660963773727417,4.211487770080566,36.49462890625,3.825873374938965,5.369999885559082,2.7361397743225098,20.59135627746582,3.4100000858306885,18.98467254638672,6.5965657234191895,25.25373077392578,16.31999969482422,8.872180938720703,2.562790632247925,1.7262918949127197,2.0748722553253174,18.89957618713379,12.318636894226074,20.825546264648438,13.370567744729794,17.809999465942383,21.809999465942383,1549.0,2.7183945923623756,4.230985379276601,36.5587346273034,3.825873374938965,5.409999847412109,2.8137609199690456,20.673002274951163,3.4700000286102295,18.98467254638672,6.684260246807138,26.095521926879883,16.31999969482422,8.975128762089327,2.6117611055452534,1.7343586713798627,2.083238667666508,18.93683522845403,12.318636894226074,20.922184902444712,12.972106451083361,17.6299991607666,20.639999389648438,1477.0,2.5269585302458464,3.7727908658802756,35.78946597466255,3.6436890977450838,5.199999809265137,2.6391136314250554,19.70140428414661,3.2200000286102295,18.98467254638672,6.236044516679978,24.41193962097168,15.199999809265137,8.329368226057806,2.481172982161014,1.7101581496513116,2.041406605960555,18.396580053164797,11.869469906211494,20.168407582736926,13.149200734680944,17.790000915527344,20.760000228881836,1485.0,2.6131047581982845,3.88977675348632,36.02757243950379,3.685094417852066,5.269999980926514,2.6391136314250554,19.75855751019883,3.2300000190734863,18.98467254638672,6.236044516679978,24.599002838134766,15.239999771118164,8.441675104737875,2.546466946557452,1.7343586713798627,2.0665058429841268,18.461783837402333,11.888582910275066,20.187733835713214,37333600,3200,6378200,82483,5961800,13456300.0,1724500,814500.0,3132400,123900,7932650,1073300,0,13459900.0,18797937,5209900,18854400.0,220200,94500,4097300,4634448,4099600,1199400
2022-07-28,13.370567321777344,17.75,22.309999465942383,1509.0,2.6705355644226074,4.3284735679626465,37.08074188232422,4.0411834716796875,5.579999923706055,2.9593000411987305,21.20370864868164,3.5199999809265137,18.98467254638672,6.771954536437988,25.440793991088867,16.100000381469727,9.293329238891602,2.619922399520874,1.7182252407073975,2.0665061473846436,19.253536224365234,12.203956604003906,21.762937545776367,13.990394761417436,17.90999984741211,22.309999465942383,1558.0,2.718394579729327,4.338222140452229,37.41042693307145,4.0411834716796875,5.579999923706055,2.978705269167622,21.367002360816308,3.5999999046325684,18.98467254638672,6.8109297782454545,25.908456802368164,16.329999923706055,9.48050587716901,2.660731120234793,1.7504923488719641,2.091605388105384,19.355997202579303,12.490658055772087,21.869238383028076,13.04294341415445,17.559999465942383,21.079999923706055,1475.0,2.593961139931856,4.113999394875572,36.375575494573965,3.8010312124286734,5.329999923706055,2.765247530181251,20.346415375208995,3.3499999046325684,18.98467254638672,6.421177360170789,24.1313419342041,15.630000114440918,8.656927776219801,2.5301430193589227,1.7182252407073975,2.0497733202374833,18.73191149173335,12.146615766809257,20.516303052528055,13.671625736583941,17.90999984741211,21.6299991607666,1540.0,2.6801073674839513,4.191990299090672,36.43968121223311,3.8010312124286734,5.349999904632568,2.7749501441656967,20.47705034491673,3.4000000953674316,18.98467254638672,6.567334284638023,25.440793991088867,15.930000305175781,8.787951869278293,2.579113678806955,1.726292017748539,2.0665061473846436,18.759854387041656,12.223069608800998,20.815882998749213,70122600,8500,9060200,122740,2881100,6236400.0,2159700,1963800.0,3039400,293500,8190380,985500,0,9552800.0,22236705,4092200,13359300.0,147200,90500,3305000,2895360,3214400,993900
2022-07-29,13.220038414001465,17.760000228881836,21.989999771118164,1400.0,2.6896791458129883,4.182241439819336,39.00392532348633,4.024620056152344,5.349999904632568,2.9107871055603027,20.64851188659668,3.4600000381469727,18.98467254638672,6.5965657234191895,24.1313419342041,16.309999465942383,9.059358596801758,2.668893337249756,1.7262918949127197,2.0665061473846436,19.54229164123535,12.127500534057617,21.44403076171875,13.485678156603257,17.959999084472656,22.489999771118164,1518.0,2.718394554732974,4.338222325171758,39.10466389066921,4.0660253742236145,5.619999885559082,3.0078132498808827,21.293520822838993,3.6600000858306885,18.98467254638672,7.0837566940251016,25.908456802368164,16.489999771118164,9.489865329109163,2.677055082838631,1.750492224314149,2.0999718016789646,19.784474477299675,12.404645909041392,21.898229927603918,13.13149127016877,17.739999771118164,21.729999542236328,1392.0,2.60353291905303,4.162743829150283,36.99832441743645,3.9832143432069294,5.349999904632568,2.9010844911282447,20.419898956003202,3.4600000381469727,18.98467254638672,6.528358820270616,24.037809371948242,15.930000305175781,8.975128882922036,2.562790644594385,1.7182251184455766,2.0581397338110636,18.992722187201537,12.089273617211633,21.386046477643447,13.397131857218708,17.959999084472656,22.360000610351562,1518.0,2.68010734283966,4.328473752267085,36.99832441743645,4.057744468559018,5.579999923706055,2.9398949488564767,21.211874815930752,3.509999990463257,18.98467254638672,6.830417630913216,25.627859115600586,16.0,9.29332962756603,2.6607315916608814,1.7262918949127195,2.0665061473846436,19.253535467113796,12.242182195997156,21.762936951218666,40541400,700,2125500,165639,2895400,5415900.0,6684600,644000.0,3715900,173800,19157270,793800,0,14591700.0,17913185,2258300,11602100.0,162700,74800,4028800,4766008,6886200,358900
2022-08-01,12.954397201538086,17.700000762939453,21.200000762939453,1389.0,2.8045411109924316,4.308976173400879,38.692543029785156,4.049463748931885,5.519999980926514,2.871976613998413,20.689334869384766,3.549999952316284,18.89141082763672,6.927855968475342,25.440793991088867,15.890000343322754,9.19974136352539,2.726025104522705,1.742425560951233,2.0497732162475586,20.306100845336914,12.328192710876465,21.791927337646484,13.184619088829905,18.079999923706055,22.15999984741211,1428.0,2.8715437342256207,4.377217578816373,39.196232240348806,4.123993884975617,5.559999942779541,2.998110600129231,21.089404071481734,3.5999999046325684,18.89141082763672,7.044781693900879,26.095521926879883,16.329999923706055,9.779989444586256,2.7341868487587395,1.7585591149327793,2.09997169514235,21.144426541856035,12.404646548509682,21.869237873495834,12.777303766870574,17.700000762939453,21.030000686645508,1358.0,2.6322484230401524,4.152995286897223,38.298748821244686,3.9997771231941304,5.300000190734863,2.8040583137741266,20.509710913532455,3.4800000190734863,18.771844936322562,6.528359043005789,23.850744247436523,15.680000305175781,8.956411263959277,2.611760685218228,1.7182252299789131,2.033040389949295,20.157064673233457,12.041491275452724,21.192771145621155,13.158054440293698,18.079999923706055,21.979999542236328,1393.0,2.689679242954315,4.182241470686804,38.96728228159268,4.024620633500108,5.369999885559082,2.9010844569516787,20.509710913532455,3.490000009536743,18.771844936322562,6.528359043005789,24.1313419342041,16.290000915527344,9.078076313742335,2.6852163833425347,1.7343587839604595,2.0748724556949543,20.25952750348172,12.070161236714771,21.45369489532343,34565900,1700,3306100,159482,6003000,7249800.0,2935300,1645800.0,3141900,180400,10238470,340800,800,13334300.0,24867603,2337700,13683000.0,262500,155200,5923700,15018016,2710200,1036400
2022-08-02,13.02523422241211,17.579999923706055,20.799999237060547,1376.0,2.6896791458129883,4.299226760864258,39.040557861328125,4.074306964874268,5.53000020980835,2.794355630874634,20.877120971679688,3.5299999713897705,18.89141082763672,7.531972408294678,25.347261428833008,15.630000114440918,9.433712005615234,2.881098508834839,1.710158348083496,1.9828414916992188,20.166379928588867,12.414203643798828,21.820920944213867,13.09607159435937,17.719999313354492,21.329999923706055,1404.0,2.861971827542689,4.386966234305461,39.48014147457144,4.099150078511161,5.570000171661377,2.9010843857505026,20.966931227500904,3.690000057220459,18.89141082763672,7.8145435981029845,25.908456802368164,15.880000114440918,9.592812379903735,2.91374548656352,1.7262920952169263,2.0414065767196776,20.306101808490247,12.53844135918162,22.168819300497866,12.848140792543953,17.110000610351562,20.510000228881836,1358.0,2.6609637368930024,4.260231542636983,38.61928717515744,4.02462034272631,5.429999828338623,2.794355630874634,20.50970883905884,3.4800000190734863,18.89141082763672,6.810929531712801,24.692535400390625,15.399999618530273,9.059358708776797,2.717863425600096,1.6698244610677804,1.9577422550351655,19.840364672430503,12.203956043675623,21.61798146520066,12.892414361123013,17.719999313354492,21.110000610351562,1375.0,2.794969206729388,4.386966234305461,38.976452136073895,4.049463456363203,5.5,2.871976543511629,20.648509777458656,3.5,18.89141082763672,6.810929531712801,25.16019630432129,15.880000114440918,9.171664697828328,2.7749958312166245,1.7182253178137832,2.0246737522769758,20.166379928588867,12.375976724558095,21.79192880011397,12515800,1700,2547300,98102,4865400,2898600.0,2521400,377800.0,3760200,226200,9208980,518800,0,28817700.0,14202863,2418600,13034800.0,324200,230700,8728200,8579480,4962600,609000
2022-08-03,12.954397201538086,17.8700008392334,21.290000915527344,1474.0,2.8236846923828125,4.386966705322266,39.41603088378906,4.256491661071777,5.550000190734863,2.920489549636841,22.256954193115234,3.5999999046325684,18.176406860351562,8.428403854370117,27.404972076416016,16.31999969482422,10.098190307617188,2.832127809524536,1.7343590259552002,2.1167044639587402,20.49239730834961,12.863369941711426,22.536043167114258,13.122635753360194,17.93000030517578,21.350000381469727,1476.0,2.842828298849696,4.425961927736353,39.41603088378906,4.28133517200497,5.670000076293945,2.920489549636841,22.305941449841107,3.619999885559082,18.652278585210578,8.457635983168721,27.592037200927734,16.34000015258789,10.201137246526038,2.94639222218576,1.7504925821878583,2.1167044639587402,20.594858297128678,12.882482944610611,22.75831073487091,12.750739118334366,17.329999923706055,20.75,1371.0,2.65139200597107,4.2699810380800045,38.84823239662651,4.074307362100468,5.409999847412109,2.600303060727198,20.89344956676243,3.5199999809265137,18.176406860351562,7.463765905850113,25.347261428833008,15.680000305175781,9.414995281849098,2.8076425782399883,1.702091721162723,1.982841657736825,19.840364939545783,12.356863060961425,21.6856272437186,13.042943496647789,17.329999923706055,20.81999969482422,1383.0,2.699251022138279,4.318724833667754,39.205397313454405,4.074307362100468,5.539999961853027,2.813760797109814,20.90977979435161,3.559999942779541,18.652278585210578,7.600179719181023,25.440793991088867,15.770000457763672,9.424353445365387,2.856613040809084,1.702091721162723,1.982841657736825,20.147751601300318,12.471543812561334,21.82092022526984,19576600,7100,2735800,165422,4488400,4117000.0,2515700,932300.0,2507800,1111700,27049000,333500,1600,36189000.0,20406483,2657500,12840500.0,214900,182700,4965500,6576856,4569800,1308700
2022-08-04,12.998671531677246,18.459999084472656,22.3799991607666,1508.0,2.986405372619629,4.68917989730835,39.01308059692383,4.438675880432129,6.099999904632568,2.930192232131958,23.065256118774414,3.940000057220459,18.862714767456055,8.876618385314941,31.23979949951172,16.709999084472656,11.0808687210083,2.905583381652832,1.7827593088150024,2.133437156677246,20.72526741027832,12.825143814086914,23.531417846679688,13.104927598693227,18.8799991607666,23.239999771118164,1565.0,3.005549207458281,4.698928935312306,39.709090588863276,4.463518993835434,6.170000076293945,3.1436499735140395,23.64494916073614,4.090000152587891,18.862714767456055,9.246883602591398,31.613927841186523,17.100000381469727,11.370992314033714,3.0035244972792383,1.7988928615559159,2.2003686553472224,20.86498931483719,13.465445400157549,24.033937265998198,12.750739864191802,18.06999969482422,21.5,1488.0,2.823684716274321,4.3967157300854165,38.472758429562916,4.231648092658465,5.570000171661377,2.8913817757585916,22.763161500105504,3.6500000953674316,18.862714767456055,8.438146735386464,28.527360916137695,16.3799991607666,10.07011388831769,2.8076424606177377,1.7504922033331758,2.108337919477632,20.399252096586252,12.519328457659741,22.603689546151006,13.060654026324528,18.079999923706055,21.5,1488.0,2.8428283229031805,4.4357109523818075,39.60835202475363,4.248210299885391,5.570000171661377,2.910787003945275,22.787655982460944,3.6600000858306885,18.862714767456055,8.438146735386464,28.527360916137695,16.440000534057617,10.154343606463357,2.8321276908765114,1.7585589797036325,2.116704331877503,20.58554735342842,13.436775438342915,22.613353593818125,22962500,4800,5830300,351395,7566500,5822500.0,2886500,1486200.0,5929000,394000,28516620,1069300,400,28126000.0,25916000,2820500,26337800.0,270300,228600,6988500,10032984,14008100,1991100
2022-08-05,12.92783260345459,17.0,19.350000381469727,1390.0,2.948117971420288,4.601439952850342,39.150447845458984,4.554611682891846,6.050000190734863,3.0660293102264404,22.42841339111328,3.7699999809265137,18.769453048706055,8.691487312316895,29.556217193603516,16.459999084472656,10.697154998779297,2.872936725616455,1.758559226989746,2.1083381175994873,20.67868995666504,12.710463523864746,23.07721710205078,13.228891001675048,18.479999542236328,22.18000030517578,1519.0,3.101267042897752,4.708677035831546,39.269502817087044,4.58773609990476,6.190000057220459,3.114542384640283,23.922551355010693,3.9700000286102295,18.769453048706055,8.944826849446681,31.613927841186523,16.81999969482422,11.20253235110194,2.946392424514296,1.7908263370089283,2.1501701835298297,21.004705205696524,12.892041170584925,23.589400575241562,12.901267956549919,16.399999618530273,18.959999084472656,1370.0,2.8523999443779844,4.542947125276867,38.7658135435062,4.388989597827276,5.889999866485596,2.9301924705390965,21.79156702760779,3.700000047683716,18.53271309548816,8.136089882584189,28.807958602905273,16.299999237060547,10.444465876353684,2.8321280040065435,1.7424256719801552,2.099971704413419,20.585543270572785,12.54799888192484,22.835621437131692,13.042942695582617,18.479999542236328,22.110000610351562,1499.0,2.995977213151218,4.669681817449231,38.83907572285453,4.413832713149862,6.139999866485596,2.9301924705390965,23.604129886278876,3.9700000286102295,18.53271309548816,8.818157080881788,30.678604125976562,16.59000015258789,10.977919500325202,2.946392424514296,1.7908263370089283,2.1334373571576926,20.818409985803417,12.806030370569482,23.521754083980802,20809900,38300,16378900,310532,6497600,3276900.0,1793100,1679600.0,2816500,254700,36100020,631600,800,24324900.0,26056443,1930900,16103400.0,254500,148700,3848500,3673072,5008100,703600
2022-08-08,13.104927062988281,16.709999084472656,19.290000915527344,1424.0,2.881115436553955,4.737924098968506,39.34276580810547,4.637422561645508,6.659999847412109,3.095136880874634,22.452905654907227,4.019999980926514,18.769453048706055,8.486865997314453,30.585073471069336,16.90999984741211,10.83753776550293,2.848451614379883,1.758559226989746,2.0916054248809814,20.669376373291016,12.901597023010254,23.144865036010742,13.12263598454296,17.350000381469727,19.639999389648438,1488.0,3.0534081184669213,4.8256631156196015,39.71824365544843,4.7119526947295025,6.889999866485596,3.143649950993807,22.885633541137068,4.099999904632568,18.769453048706055,9.120213831598225,32.549251556396484,17.040000915527344,11.567527110826871,2.8974220824045434,1.7908263370089283,2.1418039072050763,20.80909640726731,13.035391690612716,23.715030942811175,12.848141367084544,16.690000534057617,18.899999618530273,1401.0,2.881115436553955,4.5721941738301854,38.83907652413314,4.60429814580244,6.03000020980835,2.9787052812600514,22.134482504672487,3.799999952316284,18.769453048706055,8.379684327752832,30.02387809753418,16.450000762939453,10.762667109189122,2.832128125038329,1.7504924494849505,2.0916054248809814,20.436507802288524,12.691348520035413,22.990243960596583,12.99867100031585,17.010000228881836,19.56999969482422,1410.0,2.9768334663890563,4.620937968667525,39.37024218274007,4.6539847695670415,6.110000133514404,3.036921196731625,22.706011323710264,3.819999933242798,18.769453048706055,8.866875255430486,30.2109432220459,16.639999389648438,10.893691204002598,2.8892603377337664,1.7908263370089283,2.1167046660430286,20.697319271461076,12.796473227223638,23.212511526100858,16864800,15100,10090000,286767,8446700,4343900.0,1379400,1753000.0,8531900,127000,16896110,720200,0,15975600.0,20638584,2192300,14842400.0,183800,107300,2934800,5689944,5068000,957700
2022-08-09,13.051798820495605,16.309999465942383,18.68000030517578,1362.0,2.766253709793091,4.552696228027344,38.52770233154297,4.612579345703125,5.940000057220459,2.978705406188965,21.93036460876465,3.9700000286102295,18.769453048706055,8.574562072753906,28.807958602905273,16.559999465942383,10.182419776916504,3.0035245418548584,1.742425560951233,2.0916054248809814,20.688005447387695,13.054505348205566,21.840248107910156,13.166909768030957,17.09000015258789,19.6299991607666,1451.0,2.9481179604998022,4.796416578865127,39.699925110511884,4.7285147986027685,6.679999828338623,3.16305531170215,22.893800052184528,4.159999847412109,18.769453048706055,8.740207092635844,31.707460403442383,17.030000686645508,11.043433276280933,3.0524950030991813,1.7666258919235527,2.1167046660430286,20.874300678011643,13.083175310057094,23.434779100759403,12.945542756104851,16.299999237060547,18.31999969482422,1321.0,2.7375380735769914,4.48445436244328,38.106435207038444,4.571173629373307,5.920000076293945,2.959300177327427,21.538459710911624,3.9200000762939453,18.769453048706055,8.350453722048824,28.34029769897461,16.420000076293945,10.116908171267696,2.823965989367693,1.742425560951233,2.0916054248809814,20.557599709805285,12.806029915087928,21.743609474931404,13.1403459630453,16.709999084472656,19.540000915527344,1442.0,2.8906871444871567,4.737923750447221,39.699925110511884,4.645703760817309,6.670000076293945,3.114542239548305,22.640692664378452,4.019999980926514,18.769453048706055,8.496611584485127,31.23979949951172,16.969999313354492,10.959203559001786,2.8810981941527363,1.7585591149327793,2.1083382523223464,20.790468286158042,12.911154627546281,23.34780451540139,13704000,7900,5659000,178392,3750100,4483800.0,3094300,791400.0,7206900,110600,13086150,537300,0,17824000.0,17347252,1545500,12194700.0,306800,56500,2080300,5421312,3768600,1171700
2022-08-10,13.423694610595703,17.030000686645508,19.68000030517578,1466.0,2.919402599334717,4.796416759490967,39.379398345947266,4.794764041900635,6.079999923706055,3.279486894607544,22.83664894104004,4.099999904632568,18.769453048706055,8.954568862915039,30.772136688232422,17.3700008392334,10.575490951538086,3.0035245418548584,1.7908260822296143,2.183635711669922,20.864986419677734,13.40810489654541,23.570072174072266,13.450258413884491,17.31999969482422,20.139999389648438,1483.0,2.9864052190911807,4.884156237851803,39.452664019749776,4.869294179765417,6.230000019073486,3.279486894607544,23.09791889713612,4.25,18.769453048706055,9.27611573084228,31.14626693725586,17.68000030517578,11.052792076740232,3.134112438506386,1.7908260822296143,2.19200212437858,21.051279802961453,13.59923949903682,23.821331883517814,13.060652869339322,16.549999237060547,18.65999984741211,1384.0,2.680107300566137,4.581942582355523,38.97644762053232,4.637422859116211,5.96999979019165,2.978705386576926,22.42841377812944,4.03000020980835,18.769453048706055,8.72071744009791,29.462684631347656,16.75,10.378955246603596,2.9545538860192204,1.7504922004439036,2.108337997291998,20.799782626903205,13.130959495082449,22.37175791279792,13.237746298678035,16.549999237060547,18.899999618530273,1409.0,2.814112768288845,4.6306868403025865,39.30613267214476,4.637422859116211,6.070000171661377,2.978705386576926,22.893802172191293,4.03000020980835,18.769453048706055,9.013032183240798,30.11741065979004,17.0,10.67843788554047,3.0035245418548584,1.766625753158188,2.108337997291998,21.051279802961453,13.197857289505698,23.579736221731164,19048300,14100,6396800,421920,7326000,5579700.0,2164800,1500400.0,6295400,303200,34459700,583400,0,20490200.0,19017391,3184400,14976500.0,195300,109300,5043700,7591584,7114700,1929200
2022-08-11,13.39713191986084,16.860000610351562,19.299999237060547,1328.0,3.1682698726654053,4.611189365386963,38.10643768310547,4.438675880432129,5.789999961853027,3.2018659114837646,22.240623474121094,3.940000057220459,18.771846771240234,8.759693145751953,28.433828353881836,17.780000686645508,9.620888710021973,3.060657262802124,1.7746926546096802,2.141803741455078,20.67868995666504,12.997164726257324,23.30915069580078,13.55651644172568,16.940000534057617,20.219999313354492,1492.0,3.2927035443108332,4.893904954111473,39.59003267082596,4.827887947701984,6.400000095367432,3.2794870617023415,23.30203342729937,4.25,18.891412674241764,9.129958382971092,31.333330154418945,18.989999771118164,10.62228534681745,3.232054100653659,1.8069597623126892,2.217101658585099,20.97676230849401,13.618352364277774,24.25620526532825,13.335149425557024,16.700000762939453,18.920000076293945,1315.0,3.0151210192061617,4.494203700713313,37.840854850769794,4.422113673205202,5.739999771118164,3.066029303426279,21.889541575429597,3.9000000953674316,17.456621838223402,8.516097668311177,28.246763229370117,17.719999313354492,9.555377105826174,2.9382308944535,1.7585591007581758,2.116704502235412,20.548284226594166,12.939823894233133,23.115873425468024,13.55651644172568,16.799999237060547,19.940000534057617,1491.0,3.0246928225473644,4.806165473176381,39.59003267082596,4.7699204198448255,6.21999979019165,3.269784215512507,22.926457044275722,4.159999847412109,18.649889039338024,9.12021434085514,31.14626693725586,18.989999771118164,10.313443651996309,3.1830836311507484,1.7988929853869369,2.1836358068211887,20.9581318626504,13.455887736844437,23.570072614552753,11619800,4700,3680100,258120,13306300,4559600.0,2571900,2217600.0,16405300,242300,14651340,544100,18800,12463400.0,18786872,4755300,29289600.0,474500,71700,6342300,4555304,6433100,1273300
2022-08-12,13.467967987060547,17.100000381469727,19.700000762939453,1296.0,3.1969852447509766,5.264359951019287,38.93064880371094,4.438675880432129,6.400000095367432,3.2503788471221924,22.6080379486084,4.119999885559082,18.762279510498047,9.675613403320312,33.48457336425781,18.579999923706055,10.276007652282715,3.125950813293457,1.7988930940628052,2.1167044639587402,20.846357345581055,13.532341957092285,24.275531768798828,13.600787846059255,17.100000381469727,19.889999389648438,1348.0,3.2448444890988464,5.459336056114196,39.00391446617666,4.629141460978866,6.460000038146973,3.2697840760168235,22.901966652065703,4.190000057220459,18.762279510498047,9.724331759150237,33.85870361328125,18.780000686645508,10.322802038806197,3.1994067025318103,1.7988930940628052,2.1585365285683955,21.00470784042577,13.580125833238842,24.439816884837775,13.352857048519235,16.799999237060547,19.190000534057617,1261.0,3.1012672124748177,5.069383381064675,38.426959601505835,4.397270164927729,5.800000190734863,3.12424485930709,22.371260763835394,3.950000047683716,18.41553915426889,8.91559478636492,27.592037200927734,17.790000915527344,9.667683305063523,3.0524951186464273,1.7666259844104553,2.1083380510368093,20.613490601140743,13.111845852086173,22.845284117248013,13.51224155487614,16.8799991607666,19.510000228881836,1330.0,3.2065570479785928,5.108378602083657,38.47274889379738,4.438675880432129,5.800000190734863,3.2697840760168235,22.46107274036926,3.950000047683716,18.41553915426889,9.120215040277053,28.15323257446289,17.790000915527344,9.85485995862876,3.085142094045107,1.7988930940628052,2.1418037027245336,20.864987793761582,13.169185774340736,23.3478035125705,17954400,2000,3272000,420871,5424100,24625600.0,2950800,902600.0,7533700,137600,12508430,615000,2000,21674300.0,37603284,3149400,15119100.0,201300,80300,4992900,5755776,7253800,1085000
