Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,ALPK3.SA,AVLL3.SA,CYRE3.SA,DIRR3.SA,EVEN3.SA,EZTC3.SA,HBOR3.SA,HBRE3.SA,JHSF3.SA,JOPA3.SA,JOPA4.SA,LOGG3.SA,MRVE3.SA,MTRE3.SA,MULT3.SA,RSID3.SA,SCAR3.SA,TEND3.SA,TRIS3.SA,ALPK3.SA,AVLL3.SA,CYRE3.SA,DIRR3.SA,EVEN3.SA,EZTC3.SA,HBOR3.SA,HBRE3.SA,JHSF3.SA,JOPA3.SA,JOPA4.SA,LOGG3.SA,MRVE3.SA,MTRE3.SA,MULT3.SA,RSID3.SA,SCAR3.SA,TEND3.SA,TRIS3.SA,ALPK3.SA,AVLL3.SA,CYRE3.SA,DIRR3.SA,EVEN3.SA,EZTC3.SA,HBOR3.SA,HBRE3.SA,JHSF3.SA,JOPA3.SA,JOPA4.SA,LOGG3.SA,MRVE3.SA,MTRE3.SA,MULT3.SA,RSID3.SA,SCAR3.SA,TEND3.SA,TRIS3.SA,ALPK3.SA,AVLL3.SA,CYRE3.SA,DIRR3.SA,EVEN3.SA,EZTC3.SA,HBOR3.SA,HBRE3.SA,JHSF3.SA,JOPA3.SA,JOPA4.SA,LOGG3.SA,MRVE3.SA,MTRE3.SA,MULT3.SA,RSID3.SA,SCAR3.SA,TEND3.SA,TRIS3.SA,ALPK3.SA,AVLL3.SA,CYRE3.SA,DIRR3.SA,EVEN3.SA,EZTC3.SA,HBOR3.SA,HBRE3.SA,JHSF3.SA,JOPA3.SA,JOPA4.SA,LOGG3.SA,MRVE3.SA,MTRE3.SA,MULT3.SA,RSID3.SA,SCAR3.SA,TEND3.SA,TRIS3.SA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-16,,,25.767366409301758,12.161711692810059,12.51820182800293,49.892364501953125,20.403108596801758,,6.282857418060303,23.423059463500977,20.777496337890625,26.958133697509766,19.58401870727539,,28.831401824951172,9.140000343322754,42.10205841064453,33.34538269042969,13.87285041809082,,,25.90374572276674,12.324528213109101,12.725727300712897,51.133209656921984,21.36634584892802,,6.494721177449359,23.423059463500977,20.777496337890625,27.674123747516603,19.710834181810746,,29.093119651516925,9.350000381469727,44.13076924948642,33.60987999294132,14.367720554473063,,,25.35021218681051,11.864393154039158,12.347735232733113,49.228855996029424,19.921490805842545,,6.22441229110614,23.423059463500977,20.777496337890625,26.563940066216595,19.212627323206657,,28.400828593201783,9.010000228881836,42.10205841064453,33.16590434969386,13.716141200720871,,,25.7914351471095,12.048448262306163,12.681258061436344,49.98714861383917,21.059861040950413,,6.428970235445709,23.423059463500977,20.777496337890625,27.030537047786915,19.656484939542917,,28.915826306955438,9.199999809265137,43.078216332103864,33.298151160712415,14.07079815801396,,,2775400,1153453,1708800,1574900,1864280,,6198800,0,0,408900,3677600,,3363300,108600,10600,1602323,2721600
2020-01-17,,,26.57761001586914,11.86439323425293,12.636789321899414,50.6334228515625,20.622026443481445,,6.312079429626465,23.423059463500977,20.777496337890625,27.67412567138672,19.647424697875977,,29.177547454833984,9.079999923706055,43.15461349487305,34.47893142700195,13.60892105102539,,,26.57761001586914,12.246659348486205,12.673848204950813,51.29693135883823,21.23499607029475,,6.341301990548405,23.423059463500977,20.777496337890625,27.67412567138672,19.647424697875977,,29.177547454833984,9.260000228881836,43.68088836097096,34.47893142700195,14.070799143184558,,,25.470543036473593,11.729892570670515,12.466322700818505,49.75449291945205,20.052841315845015,,6.034464752507623,23.423059463500977,20.777496337890625,26.161701732038274,18.886528462845433,,28.42615539181688,9.029999732971191,42.44159457646693,32.74081650264445,13.21302554346039,,,25.911764429783148,12.161711775033964,12.599731852499858,49.84927703153123,21.19121324132574,,6.297467800805089,23.423059463500977,20.777496337890625,27.296018919337346,19.375675055233007,,28.696320820455792,9.079999923706055,42.67077957574426,33.449289360125924,13.988320519154623,,,3389300,1301062,1884300,1961800,2158680,,6116500,0,0,471900,10054300,,3128300,109100,10400,3934824,2028900
2020-01-20,,,27.15520477294922,12.239582061767578,13.044425010681152,51.23662185668945,20.928512573242188,,6.392442226409912,23.423059463500977,20.777496337890625,27.593673706054688,20.1909236907959,,29.11000633239746,9.0600004196167,45.40401840209961,35.14017868041992,13.806868553161621,,,27.211360050133315,12.451951696526924,13.066658920821407,51.736408855537505,20.928512573242188,,6.392442226409912,23.423059463500977,20.777496337890625,27.6660770558869,20.1909236907959,,29.304185225084122,9.1899995803833,45.836921233457254,35.14017868041992,13.938833719944736,,,26.096272317144642,11.85023727944246,12.592316655809842,50.64205072882754,20.403110241528196,,6.253635216050783,23.423059463500977,20.777496337890625,26.950090079128834,19.348502675858185,,28.797631872039588,9.0,42.280316844184036,34.082193104445864,13.575928724716732,,,26.77816263474642,11.921027609628556,12.64419766433905,50.64205072882754,20.753379576142837,,6.341302911549324,23.423059463500977,20.777496337890625,27.6660770558869,19.547784379111672,,28.797631872039588,9.180000305175781,43.298912503387115,34.384474171799205,13.724389930634954,,,3998600,918284,1588400,1550400,1292460,,3105900,0,0,372300,3921700,,1471100,171400,15100,862546,1828700
2020-01-21,,,26.890474319458008,12.614767074584961,13.792999267578125,51.44342803955078,20.05284309387207,,6.326691150665283,23.423059463500977,20.777496337890625,27.37646484375,19.611190795898438,,28.915828704833984,9.020000457763672,45.395530700683594,35.89588165283203,13.650158882141113,,,27.235429928222338,13.074902144742142,13.933818764251336,52.48608298150235,20.840945776648034,,6.3924420951189935,23.423059463500977,20.777496337890625,27.754571583587047,20.471728742620094,,29.29574534653331,9.119999885559082,45.41250772765087,36.150931177481425,14.046055942717443,,,26.417163348844156,12.232500953725205,13.059250440598513,50.8660880329947,20.009060261020966,,6.2463292722890245,23.423059463500977,20.777496337890625,27.0707645257339,19.5387245697968,,28.721649803651623,8.899999618530273,43.298914821758586,34.894571749572,13.542937777560308,,,26.713984549327453,12.303291277395267,13.192658161607081,50.8660880329947,20.753380110945827,,6.385136279797271,23.423059463500977,20.777496337890625,27.674124777551008,20.19997909894062,,29.00025319383925,9.119999885559082,45.40402083318563,35.140177176552626,13.839860179705349,,,4988000,1837171,3592800,1907400,1602580,,3304900,0,0,737000,4616100,,2554500,144600,11700,1879625,2149700
2020-01-22,,,27.29960823059082,12.3316068649292,13.970878601074219,50.84023666381836,20.315542221069336,,6.268245697021484,26.02562141418457,20.777496337890625,27.32819938659668,19.756126403808594,,29.32107162475586,8.899999618530273,45.62471389770508,36.36819839477539,13.699646949768066,,,27.33972177076975,12.876689498042376,14.000524292115026,52.511931397875436,20.40310787435564,,6.421664327230578,26.02562141418457,20.777496337890625,27.384512767474373,19.85576812851359,,29.354842708104325,8.970000267028809,45.62471389770508,36.99165246727381,13.856354596439175,,,26.537499930926508,12.289132400500042,13.452065578168385,50.116409434069006,19.396087829693137,,6.158661259752501,26.02562141418457,20.777496337890625,26.459359106456674,19.276038227098457,,28.873616042445875,8.65999984741211,44.56367403961892,36.094256955712076,13.394476529397554,,,26.986742202689307,12.628925404335726,13.800411990047241,52.39129407410397,20.184190400724326,,6.392441764177458,26.02562141418457,20.777496337890625,27.16730269743937,19.674601670455665,,29.034023857469435,8.970000267028809,44.56367403961892,36.99165246727381,13.806868053971922,,,3655000,1395350,2576600,3280800,1441200,,4690200,300,0,521700,5011000,,3021000,137800,6000,1896171,1501900
2020-01-23,,,27.580385208129883,13.018269538879395,14.237696647644043,51.839805603027344,20.928512573242188,,6.538554668426514,26.02562141418457,20.777496337890625,27.352331161499023,19.701778411865234,,29.9880313873291,9.119999885559082,45.8199462890625,36.264286041259766,13.691398620605469,,,27.580385208129883,13.018269538879395,14.34146010896207,51.839805603027344,20.928512573242188,,6.538554668426514,26.02562141418457,20.777496337890625,27.48104789126977,19.701778411865234,,30.241308032070254,9.25,45.8199462890625,36.462656257606895,13.691398620605469,,,26.84233959112034,12.19002828103206,13.68182611174359,49.78896130417387,19.483657413684693,,6.114827150029323,26.02562141418457,20.777496337890625,26.700700990807118,19.294154719147837,,28.772301560219226,8.5600004196167,44.89471937409062,35.848650052316174,13.410972264390207,,,26.97069495143941,12.204185532794154,13.9708797516951,50.55587279791072,20.31554457808251,,6.209800655424675,26.02562141418457,20.777496337890625,27.424734513798125,19.656487658332857,,29.118447059502493,8.789999961853027,45.60773831074819,36.368193198258396,13.650158525192174,,,4232100,1389326,2291900,2629400,2202960,,6911700,0,0,367500,4390300,,3866600,185200,10400,1315114,1433100
2020-01-24,,,26.74607276916504,12.579373359680176,13.452064514160156,51.529598236083984,20.09662437438965,,6.4508867263793945,26.02562141418457,20.777496337890625,27.110986709594727,19.611190795898438,,29.658771514892578,11.220000267028809,46.47354507446289,35.70695114135742,13.551187515258789,,,27.59642891000794,13.060744336147701,14.20804866020395,52.305128631269355,21.147427226189528,,6.6116111674482925,26.02562141418457,20.777496337890625,27.344286732996455,19.783298730788992,,30.013358174462258,11.220000267028809,46.66028912280597,36.3681887962868,13.806869853334701,,,26.577606939259287,12.543978873580736,13.452064514160156,50.986726959454224,19.921489730652464,,6.443580911621526,26.02562141418457,20.777496337890625,26.925956608953324,19.330384385720986,,29.48147496452046,8.930000305175781,45.83692116933326,35.47079352157047,13.551187515258789,,,27.55631537506871,13.025349850048263,14.20804866020395,52.132788178214746,21.01607707849051,,6.596999537932555,26.02562141418457,20.777496337890625,27.344286732996455,19.70177401045826,,29.928933699494415,9.210000038146973,45.83692116933326,36.3681887962868,13.70789675550165,,,2995800,1084670,3510000,1144600,1286420,,5538800,0,0,292000,3254500,,2523700,1864800,4800,1246478,1162700
2020-01-27,,,25.83154296875,12.105081558227539,12.621966361999512,50.099178314208984,18.5642032623291,,5.990630149841309,26.02562141418457,20.777496337890625,26.113431930541992,18.270565032958984,,28.772300720214844,10.40999984741211,44.5551872253418,35.206298828125,13.056316375732422,,,26.409140592661704,12.558136695201387,13.31865635426419,50.77992129926033,19.65879067944266,,6.312078994546594,26.02562141418457,20.777496337890625,26.70070222916113,19.221684481283596,,29.54901617082321,11.869999885559082,46.23587397499799,35.451904242869354,13.526442489792037,,,25.462520139422136,12.07676569690411,12.562673566622694,49.34950111986373,18.12636829548368,,5.990630149841309,26.02562141418457,20.777496337890625,25.880131887996992,18.071283340016716,,28.6287752526798,9.970000267028809,43.72332912563912,34.3844709872102,12.784138016374282,,,26.07220890039932,12.388240171461842,13.014780601251527,49.935456690905305,19.65879067944266,,6.304773180639483,26.02562141418457,20.777496337890625,26.66852534686279,19.194510725905324,,29.54057501183276,10.399999618530273,45.14088006236183,35.32910153549718,13.19652956528958,,,4110300,1153554,3327400,1246500,2208360,,7183500,0,0,395000,8292200,,3193900,1291000,13400,1223498,2297200
2020-01-28,,,26.53749656677246,12.090920448303223,12.70349407196045,50.392154693603516,19.264738082885742,,6.02716064453125,26.02562141418457,20.777496337890625,26.90182113647461,18.216217041015625,,29.253528594970703,10.109999656677246,45.58226776123047,34.54506301879883,13.757381439208984,,,26.68189366422427,12.437790694604136,13.170426109248858,51.25385365201764,19.352305408213148,,6.1586625542717455,26.02562141418457,20.777496337890625,26.92595763319731,18.732539161308647,,29.650327496866442,11.0,45.66714964499849,35.801422586851864,13.996567704167795,,,25.91176153006031,11.942261190260538,12.62196735543297,49.73726493154187,18.301500844699895,,5.822602311801871,26.02562141418457,20.777496337890625,25.75141401880754,18.216217041015625,,28.67098876058709,9.619999885559082,43.76576824908995,34.45059994872679,13.056315536486931,,,25.91176153006031,12.112157678851988,12.718317625384305,49.97853958801921,18.87068595401632,,6.100217415880638,26.02562141418457,20.777496337890625,26.16170070575536,18.352091010398325,,28.70475983922125,11.0,43.77425514225224,34.856791886131525,13.056315536486931,,,2647800,1291121,2331600,1858900,1884840,,9338900,0,0,386800,6027000,,3750500,679000,20000,1657988,2511200
2020-01-29,,,26.26474380493164,12.303290367126465,12.93325424194336,50.06470489501953,19.045822143554688,,6.129438400268555,26.02562141418457,20.777496337890625,26.209972381591797,19.06769371032715,,29.574342727661133,9.779999732971191,45.539833068847656,35.18741226196289,13.839860916137695,,,26.81827576055721,12.437791023089273,13.19265934522072,51.35725324811422,19.70257463126347,,6.348607264207116,26.02562141418457,20.777496337890625,27.110989552319246,19.520608066655406,,29.895161517753674,10.470000267028809,45.667155911972394,35.773082554165754,14.367721594129009,,,26.064188349384686,12.041367680304493,12.688671277673427,50.01300506465282,18.783121816554353,,5.946797215839203,26.02562141418457,20.777496337890625,26.209972381591797,18.31585594793149,,29.278853855593766,9.640000343322754,45.03053198223847,34.677313161119244,13.839860916137695,,,26.705965195088258,12.048447661206854,12.79243331898437,50.848850764412155,19.308522470555022,,6.136743518137901,26.02562141418457,20.777496337890625,26.893779480395384,18.31585594793149,,29.3717227069827,10.34000015258789,45.658669017645444,34.677313161119244,14.013064611172753,,,2694600,777203,1515600,1688700,1304140,,5226500,600,0,297200,10421600,,2827500,284500,3900,693101,2205500
